FIPSStateCode|FIPSCountyCode|CountyName|State|CBSANumber|One-UnitLimit|Two-UnitLimit|Three-UnitLimit|Four-UnitLimit
01|081|LEE COUNTY|AL|12220|766550|981500|1186350|1474400
01|083|LIMESTONE COUNTY|AL|26620|766550|981500|1186350|1474400
01|085|LOWNDES COUNTY|AL|33860|766550|981500|1186350|1474400
01|087|MACON COUNTY|AL||766550|981500|1186350|1474400
01|089|MADISON COUNTY|AL|26620|766550|981500|1186350|1474400
01|091|MARENGO COUNTY|AL||766550|981500|1186350|1474400
01|093|MARION COUNTY|AL||766550|981500|1186350|1474400
01|095|MARSHALL COUNTY|AL|10700|766550|981500|1186350|1474400
01|097|MOBILE COUNTY|AL|33660|766550|981500|1186350|1474400
01|099|MONROE COUNTY|AL||766550|981500|1186350|1474400
01|101|MONTGOMERY COUNTY|AL|33860|766550|981500|1186350|1474400
01|103|MORGAN COUNTY|AL|19460|766550|981500|1186350|1474400
01|105|PERRY COUNTY|AL||766550|981500|1186350|1474400
01|107|PICKENS COUNTY|AL|46220|766550|981500|1186350|1474400
01|109|PIKE COUNTY|AL|45980|766550|981500|1186350|1474400
01|111|RANDOLPH COUNTY|AL||766550|981500|1186350|1474400
01|113|RUSSELL COUNTY|AL|17980|766550|981500|1186350|1474400
01|115|ST. CLAIR COUNTY|AL|13820|766550|981500|1186350|1474400
01|117|SHELBY COUNTY|AL|13820|766550|981500|1186350|1474400
01|119|SUMTER COUNTY|AL||766550|981500|1186350|1474400
01|121|TALLADEGA COUNTY|AL|45180|766550|981500|1186350|1474400
01|123|TALLAPOOSA COUNTY|AL|10760|766550|981500|1186350|1474400
01|125|TUSCALOOSA COUNTY|AL|46220|766550|981500|1186350|1474400
01|127|WALKER COUNTY|AL|27530|766550|981500|1186350|1474400
01|129|WASHINGTON COUNTY|AL|33660|766550|981500|1186350|1474400
01|131|WILCOX COUNTY|AL||766550|981500|1186350|1474400
01|133|WINSTON COUNTY|AL||766550|981500|1186350|1474400
02|013|ALEUTIANS EAST BOROUGH|AK||1149825|1472250|1779525|2211600
02|016|ALEUTIANS WEST CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|020|ANCHORAGE MUNICIPALITY|AK|11260|1149825|1472250|1779525|2211600
02|050|BETHEL CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|060|BRISTOL BAY BOROUGH|AK||1149825|1472250|1779525|2211600
02|063|CHUGACH CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|066|COPPER RIVER CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|068|DENALI BOROUGH|AK||1149825|1472250|1779525|2211600
02|070|DILLINGHAM CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|090|FAIRBANKS NORTH STAR BOROUGH|AK|21820|1149825|1472250|1779525|2211600
02|100|HAINES BOROUGH|AK||1149825|1472250|1779525|2211600
02|105|HOONAH-ANGOON CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|110|JUNEAU CITY AND BOROUGH|AK|27940|1149825|1472250|1779525|2211600
02|122|KENAI PENINSULA BOROUGH|AK||1149825|1472250|1779525|2211600
02|130|KETCHIKAN GATEWAY BOROUGH|AK|28540|1149825|1472250|1779525|2211600
02|150|KODIAK ISLAND BOROUGH|AK||1149825|1472250|1779525|2211600
02|158|KUSILVAK CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|164|LAKE AND PENINSULA BOROUGH|AK||1149825|1472250|1779525|2211600
02|170|MATANUSKA-SUSITNA BOROUGH|AK|11260|1149825|1472250|1779525|2211600
02|180|NOME CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|185|NORTH SLOPE BOROUGH|AK||1149825|1472250|1779525|2211600
02|188|NORTHWEST ARCTIC BOROUGH|AK||1149825|1472250|1779525|2211600
02|195|PETERSBURG CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|198|PRINCE OF WALES-HYDER CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|220|SITKA CITY AND BOROUGH|AK||1149825|1472250|1779525|2211600
02|230|SKAGWAY MUNICIPALITY|AK||1149825|1472250|1779525|2211600
02|240|SOUTHEAST FAIRBANKS CENSUS AREA|AK||1149825|1472250|1779525|2211600
02|275|WRANGELL CITY AND BOROUGH|AK||1149825|1472250|1779525|2211600
02|282|YAKUTAT CITY AND BOROUGH|AK||1149825|1472250|1779525|2211600
02|290|YUKON-KOYUKUK CENSUS AREA|AK||1149825|1472250|1779525|2211600
04|001|APACHE COUNTY|AZ||766550|981500|1186350|1474400
04|003|COCHISE COUNTY|AZ|43420|766550|981500|1186350|1474400
04|005|COCONINO COUNTY|AZ|22380|766550|981500|1186350|1474400
04|007|GILA COUNTY|AZ|37740|766550|981500|1186350|1474400
04|009|GRAHAM COUNTY|AZ|40940|766550|981500|1186350|1474400
04|011|GREENLEE COUNTY|AZ||766550|981500|1186350|1474400
04|012|LA PAZ COUNTY|AZ||766550|981500|1186350|1474400
04|013|MARICOPA COUNTY|AZ|38060|766550|981500|1186350|1474400
04|015|MOHAVE COUNTY|AZ|29420|766550|981500|1186350|1474400
04|017|NAVAJO COUNTY|AZ|43320|766550|981500|1186350|1474400
04|019|PIMA COUNTY|AZ|46060|766550|981500|1186350|1474400
04|021|PINAL COUNTY|AZ|38060|766550|981500|1186350|1474400
04|023|SANTA CRUZ COUNTY|AZ|35700|766550|981500|1186350|1474400
04|025|YAVAPAI COUNTY|AZ|39150|766550|981500|1186350|1474400
04|027|YUMA COUNTY|AZ|49740|766550|981500|1186350|1474400
05|001|ARKANSAS COUNTY|AR||766550|981500|1186350|1474400
05|003|ASHLEY COUNTY|AR||766550|981500|1186350|1474400
05|005|BAXTER COUNTY|AR|34260|766550|981500|1186350|1474400
05|007|BENTON COUNTY|AR|22220|766550|981500|1186350|1474400
05|009|BOONE COUNTY|AR|25460|766550|981500|1186350|1474400
05|011|BRADLEY COUNTY|AR||766550|981500|1186350|1474400
05|013|CALHOUN COUNTY|AR|15780|766550|981500|1186350|1474400
05|015|CARROLL COUNTY|AR||766550|981500|1186350|1474400
05|017|CHICOT COUNTY|AR||766550|981500|1186350|1474400
05|019|CLARK COUNTY|AR|11660|766550|981500|1186350|1474400
05|021|CLAY COUNTY|AR||766550|981500|1186350|1474400
05|023|CLEBURNE COUNTY|AR||766550|981500|1186350|1474400
05|025|CLEVELAND COUNTY|AR|38220|766550|981500|1186350|1474400
05|027|COLUMBIA COUNTY|AR|31620|766550|981500|1186350|1474400
05|029|CONWAY COUNTY|AR||766550|981500|1186350|1474400
05|031|CRAIGHEAD COUNTY|AR|27860|766550|981500|1186350|1474400
05|033|CRAWFORD COUNTY|AR|22900|766550|981500|1186350|1474400
05|035|CRITTENDEN COUNTY|AR|32820|766550|981500|1186350|1474400
05|037|CROSS COUNTY|AR||766550|981500|1186350|1474400
05|039|DALLAS COUNTY|AR||766550|981500|1186350|1474400
05|041|DESHA COUNTY|AR||766550|981500|1186350|1474400
05|043|DREW COUNTY|AR||766550|981500|1186350|1474400
05|045|FAULKNER COUNTY|AR|30780|766550|981500|1186350|1474400
05|047|FRANKLIN COUNTY|AR|22900|766550|981500|1186350|1474400
05|049|FULTON COUNTY|AR||766550|981500|1186350|1474400
05|051|GARLAND COUNTY|AR|26300|766550|981500|1186350|1474400
05|053|GRANT COUNTY|AR|30780|766550|981500|1186350|1474400
05|055|GREENE COUNTY|AR|37500|766550|981500|1186350|1474400
05|057|HEMPSTEAD COUNTY|AR|26260|766550|981500|1186350|1474400
05|059|HOT SPRING COUNTY|AR|31680|766550|981500|1186350|1474400
05|061|HOWARD COUNTY|AR||766550|981500|1186350|1474400
05|063|INDEPENDENCE COUNTY|AR|12900|766550|981500|1186350|1474400
05|065|IZARD COUNTY|AR||766550|981500|1186350|1474400
05|067|JACKSON COUNTY|AR||766550|981500|1186350|1474400
05|069|JEFFERSON COUNTY|AR|38220|766550|981500|1186350|1474400
05|071|JOHNSON COUNTY|AR||766550|981500|1186350|1474400
05|073|LAFAYETTE COUNTY|AR||766550|981500|1186350|1474400
05|075|LAWRENCE COUNTY|AR||766550|981500|1186350|1474400
05|077|LEE COUNTY|AR||766550|981500|1186350|1474400
05|079|LINCOLN COUNTY|AR|38220|766550|981500|1186350|1474400
05|081|LITTLE RIVER COUNTY|AR|45500|766550|981500|1186350|1474400
05|083|LOGAN COUNTY|AR||766550|981500|1186350|1474400
05|085|LONOKE COUNTY|AR|30780|766550|981500|1186350|1474400
05|087|MADISON COUNTY|AR|22220|766550|981500|1186350|1474400
05|089|MARION COUNTY|AR||766550|981500|1186350|1474400
05|091|MILLER COUNTY|AR|45500|766550|981500|1186350|1474400
05|093|MISSISSIPPI COUNTY|AR|14180|766550|981500|1186350|1474400
05|095|MONROE COUNTY|AR||766550|981500|1186350|1474400
05|097|MONTGOMERY COUNTY|AR||766550|981500|1186350|1474400
05|099|NEVADA COUNTY|AR|26260|766550|981500|1186350|1474400
05|101|NEWTON COUNTY|AR|25460|766550|981500|1186350|1474400
05|103|OUACHITA COUNTY|AR|15780|766550|981500|1186350|1474400
05|105|PERRY COUNTY|AR|30780|766550|981500|1186350|1474400
05|107|PHILLIPS COUNTY|AR|25760|766550|981500|1186350|1474400
05|109|PIKE COUNTY|AR||766550|981500|1186350|1474400
05|111|POINSETT COUNTY|AR|27860|766550|981500|1186350|1474400
05|113|POLK COUNTY|AR||766550|981500|1186350|1474400
05|115|POPE COUNTY|AR|40780|766550|981500|1186350|1474400
05|117|PRAIRIE COUNTY|AR||766550|981500|1186350|1474400
05|119|PULASKI COUNTY|AR|30780|766550|981500|1186350|1474400
05|121|RANDOLPH COUNTY|AR||766550|981500|1186350|1474400
05|123|ST. FRANCIS COUNTY|AR|22620|766550|981500|1186350|1474400
05|125|SALINE COUNTY|AR|30780|766550|981500|1186350|1474400
05|127|SCOTT COUNTY|AR||766550|981500|1186350|1474400
05|129|SEARCY COUNTY|AR||766550|981500|1186350|1474400
05|131|SEBASTIAN COUNTY|AR|22900|766550|981500|1186350|1474400
05|133|SEVIER COUNTY|AR||766550|981500|1186350|1474400
05|135|SHARP COUNTY|AR|12900|766550|981500|1186350|1474400
05|137|STONE COUNTY|AR||766550|981500|1186350|1474400
05|139|UNION COUNTY|AR|20980|766550|981500|1186350|1474400
05|141|VAN BUREN COUNTY|AR||766550|981500|1186350|1474400
05|143|WASHINGTON COUNTY|AR|22220|766550|981500|1186350|1474400
05|145|WHITE COUNTY|AR|42620|766550|981500|1186350|1474400
05|147|WOODRUFF COUNTY|AR||766550|981500|1186350|1474400
05|149|YELL COUNTY|AR|40780|766550|981500|1186350|1474400
06|001|ALAMEDA COUNTY|CA|41860|1149825|1472250|1779525|2211600
06|003|ALPINE COUNTY|CA||766550|981500|1186350|1474400
06|005|AMADOR COUNTY|CA||766550|981500|1186350|1474400
06|007|BUTTE COUNTY|CA|17020|766550|981500|1186350|1474400
06|009|CALAVERAS COUNTY|CA||766550|981500|1186350|1474400
06|011|COLUSA COUNTY|CA||766550|981500|1186350|1474400
06|013|CONTRA COSTA COUNTY|CA|41860|1149825|1472250|1779525|2211600
06|015|DEL NORTE COUNTY|CA|18860|766550|981500|1186350|1474400
06|017|EL DORADO COUNTY|CA|40900|766550|981500|1186350|1474400
06|019|FRESNO COUNTY|CA|23420|766550|981500|1186350|1474400
06|021|GLENN COUNTY|CA||766550|981500|1186350|1474400
06|023|HUMBOLDT COUNTY|CA|21700|766550|981500|1186350|1474400
06|025|IMPERIAL COUNTY|CA|20940|766550|981500|1186350|1474400
06|027|INYO COUNTY|CA||766550|981500|1186350|1474400
06|029|KERN COUNTY|CA|12540|766550|981500|1186350|1474400
06|031|KINGS COUNTY|CA|25260|766550|981500|1186350|1474400
06|033|LAKE COUNTY|CA|17340|766550|981500|1186350|1474400
06|035|LASSEN COUNTY|CA|45000|766550|981500|1186350|1474400
06|037|LOS ANGELES COUNTY|CA|31080|1149825|1472250|1779525|2211600
06|039|MADERA COUNTY|CA|31460|766550|981500|1186350|1474400
06|041|MARIN COUNTY|CA|41860|1149825|1472250|1779525|2211600
06|043|MARIPOSA COUNTY|CA||766550|981500|1186350|1474400
06|045|MENDOCINO COUNTY|CA|46380|766550|981500|1186350|1474400
06|047|MERCED COUNTY|CA|32900|766550|981500|1186350|1474400
06|049|MODOC COUNTY|CA||766550|981500|1186350|1474400
06|051|MONO COUNTY|CA||766550|981500|1186350|1474400
06|053|MONTEREY COUNTY|CA|41500|920000|1177750|1423650|1769250
06|055|NAPA COUNTY|CA|34900|1017750|1302900|1574900|1957250
06|057|NEVADA COUNTY|CA|46020|766550|981500|1186350|1474400
06|059|ORANGE COUNTY|CA|31080|1149825|1472250|1779525|2211600
06|061|PLACER COUNTY|CA|40900|766550|981500|1186350|1474400
06|063|PLUMAS COUNTY|CA||766550|981500|1186350|1474400
06|065|RIVERSIDE COUNTY|CA|40140|766550|981500|1186350|1474400
06|067|SACRAMENTO COUNTY|CA|40900|766550|981500|1186350|1474400
06|069|SAN BENITO COUNTY|CA|41940|1149825|1472250|1779525|2211600
06|071|SAN BERNARDINO COUNTY|CA|40140|766550|981500|1186350|1474400
06|073|SAN DIEGO COUNTY|CA|41740|1006250|1288200|1557150|1935150
06|075|SAN FRANCISCO COUNTY|CA|41860|1149825|1472250|1779525|2211600
06|077|SAN JOAQUIN COUNTY|CA|44700|766550|981500|1186350|1474400
06|079|SAN LUIS OBISPO COUNTY|CA|42020|929200|1189550|1437900|1786950
06|081|SAN MATEO COUNTY|CA|41860|1149825|1472250|1779525|2211600
06|083|SANTA BARBARA COUNTY|CA|42200|838350|1073250|1297300|1612250
06|085|SANTA CLARA COUNTY|CA|41940|1149825|1472250|1779525|2211600
06|087|SANTA CRUZ COUNTY|CA|42100|1149825|1472250|1779525|2211600
06|089|SHASTA COUNTY|CA|39820|766550|981500|1186350|1474400
06|091|SIERRA COUNTY|CA||766550|981500|1186350|1474400
06|093|SISKIYOU COUNTY|CA||766550|981500|1186350|1474400
06|095|SOLANO COUNTY|CA|46700|766550|981500|1186350|1474400
06|097|SONOMA COUNTY|CA|42220|877450|1123300|1357800|1687450
06|099|STANISLAUS COUNTY|CA|33700|766550|981500|1186350|1474400
06|101|SUTTER COUNTY|CA|49700|766550|981500|1186350|1474400
06|103|TEHAMA COUNTY|CA|39780|766550|981500|1186350|1474400
06|105|TRINITY COUNTY|CA||766550|981500|1186350|1474400
06|107|TULARE COUNTY|CA|47300|766550|981500|1186350|1474400
06|109|TUOLUMNE COUNTY|CA|43760|766550|981500|1186350|1474400
06|111|VENTURA COUNTY|CA|37100|954500|1221950|1477050|1835600
06|113|YOLO COUNTY|CA|40900|766550|981500|1186350|1474400
06|115|YUBA COUNTY|CA|49700|766550|981500|1186350|1474400
08|001|ADAMS COUNTY|CO|19740|816500|1045250|1263500|1570200
08|003|ALAMOSA COUNTY|CO||766550|981500|1186350|1474400
08|005|ARAPAHOE COUNTY|CO|19740|816500|1045250|1263500|1570200
08|007|ARCHULETA COUNTY|CO||766550|981500|1186350|1474400
08|009|BACA COUNTY|CO||766550|981500|1186350|1474400
08|011|BENT COUNTY|CO||766550|981500|1186350|1474400
08|013|BOULDER COUNTY|CO|14500|856750|1096800|1325800|1647650
08|014|BROOMFIELD COUNTY|CO|19740|816500|1045250|1263500|1570200
08|015|CHAFFEE COUNTY|CO||766550|981500|1186350|1474400
08|017|CHEYENNE COUNTY|CO||766550|981500|1186350|1474400
08|019|CLEAR CREEK COUNTY|CO|19740|816500|1045250|1263500|1570200
08|021|CONEJOS COUNTY|CO||766550|981500|1186350|1474400
08|023|COSTILLA COUNTY|CO||766550|981500|1186350|1474400
08|025|CROWLEY COUNTY|CO||766550|981500|1186350|1474400
08|027|CUSTER COUNTY|CO||766550|981500|1186350|1474400
08|029|DELTA COUNTY|CO||766550|981500|1186350|1474400
08|031|DENVER COUNTY|CO|19740|816500|1045250|1263500|1570200
08|033|DOLORES COUNTY|CO||766550|981500|1186350|1474400
08|035|DOUGLAS COUNTY|CO|19740|816500|1045250|1263500|1570200
08|037|EAGLE COUNTY|CO|20780|1149825|1472250|1779525|2211600
08|039|ELBERT COUNTY|CO|19740|816500|1045250|1263500|1570200
08|041|EL PASO COUNTY|CO|17820|766550|981500|1186350|1474400
08|043|FREMONT COUNTY|CO|15860|766550|981500|1186350|1474400
08|045|GARFIELD COUNTY|CO|24060|1149825|1472250|1779525|2211600
08|047|GILPIN COUNTY|CO|19740|816500|1045250|1263500|1570200
08|049|GRAND COUNTY|CO||766550|981500|1186350|1474400
08|051|GUNNISON COUNTY|CO||766550|981500|1186350|1474400
08|053|HINSDALE COUNTY|CO||766550|981500|1186350|1474400
08|055|HUERFANO COUNTY|CO||766550|981500|1186350|1474400
08|057|JACKSON COUNTY|CO||766550|981500|1186350|1474400
08|059|JEFFERSON COUNTY|CO|19740|816500|1045250|1263500|1570200
08|061|KIOWA COUNTY|CO||766550|981500|1186350|1474400
08|063|KIT CARSON COUNTY|CO||766550|981500|1186350|1474400
08|065|LAKE COUNTY|CO||766550|981500|1186350|1474400
08|067|LA PLATA COUNTY|CO|20420|766550|981500|1186350|1474400
08|069|LARIMER COUNTY|CO|22660|766550|981500|1186350|1474400
08|071|LAS ANIMAS COUNTY|CO||766550|981500|1186350|1474400
08|073|LINCOLN COUNTY|CO||766550|981500|1186350|1474400
08|075|LOGAN COUNTY|CO|44540|766550|981500|1186350|1474400
08|077|MESA COUNTY|CO|24300|766550|981500|1186350|1474400
08|079|MINERAL COUNTY|CO||766550|981500|1186350|1474400
08|081|MOFFAT COUNTY|CO|18780|766550|981500|1186350|1474400
08|083|MONTEZUMA COUNTY|CO||766550|981500|1186350|1474400
08|085|MONTROSE COUNTY|CO|33940|766550|981500|1186350|1474400
08|087|MORGAN COUNTY|CO|22820|766550|981500|1186350|1474400
08|089|OTERO COUNTY|CO||766550|981500|1186350|1474400
08|091|OURAY COUNTY|CO|33940|766550|981500|1186350|1474400
08|093|PARK COUNTY|CO|19740|816500|1045250|1263500|1570200
08|095|PHILLIPS COUNTY|CO||766550|981500|1186350|1474400
08|097|PITKIN COUNTY|CO|24060|1149825|1472250|1779525|2211600
08|099|PROWERS COUNTY|CO||766550|981500|1186350|1474400
08|101|PUEBLO COUNTY|CO|39380|766550|981500|1186350|1474400
08|103|RIO BLANCO COUNTY|CO||766550|981500|1186350|1474400
08|105|RIO GRANDE COUNTY|CO||766550|981500|1186350|1474400
08|107|ROUTT COUNTY|CO|44460|1012000|1295550|1566050|1946200
08|109|SAGUACHE COUNTY|CO||766550|981500|1186350|1474400
08|111|SAN JUAN COUNTY|CO||766550|981500|1186350|1474400
08|113|SAN MIGUEL COUNTY|CO||994750|1273450|1539350|1913000
08|115|SEDGWICK COUNTY|CO||766550|981500|1186350|1474400
08|117|SUMMIT COUNTY|CO|14720|1006250|1288200|1557150|1935150
08|119|TELLER COUNTY|CO|17820|766550|981500|1186350|1474400
08|121|WASHINGTON COUNTY|CO||766550|981500|1186350|1474400
08|123|WELD COUNTY|CO|24540|766550|981500|1186350|1474400
08|125|YUMA COUNTY|CO||766550|981500|1186350|1474400
09|001|FAIRFIELD COUNTY|CT|14860|766550|981500|1186350|1474400
09|003|HARTFORD COUNTY|CT|25540|766550|981500|1186350|1474400
09|005|LITCHFIELD COUNTY|CT|45860|766550|981500|1186350|1474400
09|007|MIDDLESEX COUNTY|CT|25540|766550|981500|1186350|1474400
09|009|NEW HAVEN COUNTY|CT|35300|766550|981500|1186350|1474400
09|011|NEW LONDON COUNTY|CT|35980|766550|981500|1186350|1474400
09|013|TOLLAND COUNTY|CT|25540|766550|981500|1186350|1474400
09|015|WINDHAM COUNTY|CT|49340|766550|981500|1186350|1474400
10|001|KENT COUNTY|DE|20100|766550|981500|1186350|1474400
10|003|NEW CASTLE COUNTY|DE|37980|766550|981500|1186350|1474400
10|005|SUSSEX COUNTY|DE|41540|766550|981500|1186350|1474400
11|001|DISTRICT OF COLUMBIA|DC|47900|1149825|1472250|1779525|2211600
12|001|ALACHUA COUNTY|FL|23540|766550|981500|1186350|1474400
12|003|BAKER COUNTY|FL|27260|766550|981500|1186350|1474400
12|005|BAY COUNTY|FL|37460|766550|981500|1186350|1474400
12|007|BRADFORD COUNTY|FL||766550|981500|1186350|1474400
12|009|BREVARD COUNTY|FL|37340|766550|981500|1186350|1474400
12|011|BROWARD COUNTY|FL|33100|766550|981500|1186350|1474400
12|013|CALHOUN COUNTY|FL||766550|981500|1186350|1474400
12|015|CHARLOTTE COUNTY|FL|39460|766550|981500|1186350|1474400
12|017|CITRUS COUNTY|FL|26140|766550|981500|1186350|1474400
12|019|CLAY COUNTY|FL|27260|766550|981500|1186350|1474400
12|021|COLLIER COUNTY|FL|34940|766550|981500|1186350|1474400
12|023|COLUMBIA COUNTY|FL|29380|766550|981500|1186350|1474400
12|027|DESOTO COUNTY|FL|11580|766550|981500|1186350|1474400
12|029|DIXIE COUNTY|FL||766550|981500|1186350|1474400
12|031|DUVAL COUNTY|FL|27260|766550|981500|1186350|1474400
12|033|ESCAMBIA COUNTY|FL|37860|766550|981500|1186350|1474400
12|035|FLAGLER COUNTY|FL|19660|766550|981500|1186350|1474400
12|037|FRANKLIN COUNTY|FL||766550|981500|1186350|1474400
12|039|GADSDEN COUNTY|FL|45220|766550|981500|1186350|1474400
12|041|GILCHRIST COUNTY|FL|23540|766550|981500|1186350|1474400
12|043|GLADES COUNTY|FL||766550|981500|1186350|1474400
12|045|GULF COUNTY|FL||766550|981500|1186350|1474400
12|047|HAMILTON COUNTY|FL||766550|981500|1186350|1474400
12|049|HARDEE COUNTY|FL|48100|766550|981500|1186350|1474400
12|051|HENDRY COUNTY|FL|17500|766550|981500|1186350|1474400
12|053|HERNANDO COUNTY|FL|45300|766550|981500|1186350|1474400
12|055|HIGHLANDS COUNTY|FL|42700|766550|981500|1186350|1474400
12|057|HILLSBOROUGH COUNTY|FL|45300|766550|981500|1186350|1474400
12|059|HOLMES COUNTY|FL||766550|981500|1186350|1474400
12|061|INDIAN RIVER COUNTY|FL|42680|766550|981500|1186350|1474400
12|063|JACKSON COUNTY|FL||766550|981500|1186350|1474400
12|065|JEFFERSON COUNTY|FL|45220|766550|981500|1186350|1474400
12|067|LAFAYETTE COUNTY|FL||766550|981500|1186350|1474400
12|069|LAKE COUNTY|FL|36740|766550|981500|1186350|1474400
12|071|LEE COUNTY|FL|15980|766550|981500|1186350|1474400
12|073|LEON COUNTY|FL|45220|766550|981500|1186350|1474400
12|075|LEVY COUNTY|FL|23540|766550|981500|1186350|1474400
12|077|LIBERTY COUNTY|FL||766550|981500|1186350|1474400
12|079|MADISON COUNTY|FL||766550|981500|1186350|1474400
12|081|MANATEE COUNTY|FL|35840|766550|981500|1186350|1474400
12|083|MARION COUNTY|FL|36100|766550|981500|1186350|1474400
12|085|MARTIN COUNTY|FL|38940|766550|981500|1186350|1474400
12|086|MIAMI-DADE COUNTY|FL|33100|766550|981500|1186350|1474400
12|087|MONROE COUNTY|FL|28580|929200|1189550|1437900|1786950
12|089|NASSAU COUNTY|FL|27260|766550|981500|1186350|1474400
12|091|OKALOOSA COUNTY|FL|18880|766550|981500|1186350|1474400
12|093|OKEECHOBEE COUNTY|FL|36380|766550|981500|1186350|1474400
12|095|ORANGE COUNTY|FL|36740|766550|981500|1186350|1474400
12|097|OSCEOLA COUNTY|FL|36740|766550|981500|1186350|1474400
12|099|PALM BEACH COUNTY|FL|33100|766550|981500|1186350|1474400
12|101|PASCO COUNTY|FL|45300|766550|981500|1186350|1474400
12|103|PINELLAS COUNTY|FL|45300|766550|981500|1186350|1474400
12|105|POLK COUNTY|FL|29460|766550|981500|1186350|1474400
12|107|PUTNAM COUNTY|FL|37260|766550|981500|1186350|1474400
12|109|ST. JOHNS COUNTY|FL|27260|766550|981500|1186350|1474400
12|111|ST. LUCIE COUNTY|FL|38940|766550|981500|1186350|1474400
12|113|SANTA ROSA COUNTY|FL|37860|766550|981500|1186350|1474400
12|115|SARASOTA COUNTY|FL|35840|766550|981500|1186350|1474400
12|117|SEMINOLE COUNTY|FL|36740|766550|981500|1186350|1474400
12|119|SUMTER COUNTY|FL|45540|766550|981500|1186350|1474400
12|121|SUWANNEE COUNTY|FL||766550|981500|1186350|1474400
12|123|TAYLOR COUNTY|FL||766550|981500|1186350|1474400
12|125|UNION COUNTY|FL||766550|981500|1186350|1474400
12|127|VOLUSIA COUNTY|FL|19660|766550|981500|1186350|1474400
12|129|WAKULLA COUNTY|FL|45220|766550|981500|1186350|1474400
12|131|WALTON COUNTY|FL|18880|766550|981500|1186350|1474400
12|133|WASHINGTON COUNTY|FL||766550|981500|1186350|1474400
13|001|APPLING COUNTY|GA||766550|981500|1186350|1474400
13|003|ATKINSON COUNTY|GA|20060|766550|981500|1186350|1474400
13|005|BACON COUNTY|GA||766550|981500|1186350|1474400
