FIPS State Code|FIPS County Code|County Name|State|CBSA Number|One-Unit Limit|Two-Unit Limit|Three-Unit Limit|Four-Unit Limit
22|049|JACKSON|LA||453100|580150|701250|871450
22|051|JEFFERSON|LA|35380|453100|580150|701250|871450
22|053|JEFFERSON DAVIS|LA|27660|453100|580150|701250|871450
22|055|LAFAYETTE|LA|29180|453100|580150|701250|871450
22|057|LAFOURCHE|LA|26380|453100|580150|701250|871450
22|059|LASALLE|LA||453100|580150|701250|871450
22|061|LINCOLN|LA|40820|453100|580150|701250|871450
22|063|LIVINGSTON|LA|12940|453100|580150|701250|871450
22|065|MADISON|LA||453100|580150|701250|871450
22|067|MOREHOUSE|LA|12820|453100|580150|701250|871450
22|069|NATCHITOCHES|LA|35060|453100|580150|701250|871450
22|071|ORLEANS|LA|35380|453100|580150|701250|871450
22|073|OUACHITA|LA|33740|453100|580150|701250|871450
22|075|PLAQUEMINES|LA|35380|453100|580150|701250|871450
22|077|POINTE COUPEE|LA|12940|453100|580150|701250|871450
22|079|RAPIDES|LA|10780|453100|580150|701250|871450
22|081|RED RIVER|LA||453100|580150|701250|871450
22|083|RICHLAND|LA||453100|580150|701250|871450
22|085|SABINE|LA||453100|580150|701250|871450
22|087|ST. BERNARD|LA|35380|453100|580150|701250|871450
22|089|ST. CHARLES|LA|35380|453100|580150|701250|871450
22|091|ST. HELENA|LA|12940|453100|580150|701250|871450
22|093|ST. JAMES|LA|35380|453100|580150|701250|871450
22|095|ST. JOHN THE BA|LA|35380|453100|580150|701250|871450
22|097|ST. LANDRY|LA|36660|453100|580150|701250|871450
22|099|ST. MARTIN|LA|29180|453100|580150|701250|871450
22|101|ST. MARY|LA|34020|453100|580150|701250|871450
22|103|ST. TAMMANY|LA|35380|453100|580150|701250|871450
22|105|TANGIPAHOA|LA|25220|453100|580150|701250|871450
22|107|TENSAS|LA||453100|580150|701250|871450
22|109|TERREBONNE|LA|26380|453100|580150|701250|871450
22|111|UNION|LA|33740|453100|580150|701250|871450
22|113|VERMILION|LA|29180|453100|580150|701250|871450
22|115|VERNON|LA|22860|453100|580150|701250|871450
22|117|WASHINGTON|LA|14220|453100|580150|701250|871450
22|119|WEBSTER|LA|43340|453100|580150|701250|871450
22|121|WEST BATON ROUG|LA|12940|453100|580150|701250|871450
22|123|WEST CARROLL|LA||453100|580150|701250|871450
22|125|WEST FELICIANA|LA|12940|453100|580150|701250|871450
22|127|WINN|LA||453100|580150|701250|871450
23|001|ANDROSCOGGIN|ME|30340|453100|580150|701250|871450
23|003|AROOSTOOK|ME||453100|580150|701250|871450
23|005|CUMBERLAND|ME|38860|453100|580150|701250|871450
23|007|FRANKLIN|ME||453100|580150|701250|871450
23|009|HANCOCK|ME||453100|580150|701250|871450
23|011|KENNEBEC|ME|12300|453100|580150|701250|871450
23|013|KNOX|ME||453100|580150|701250|871450
23|015|LINCOLN|ME||453100|580150|701250|871450
23|017|OXFORD|ME||453100|580150|701250|871450
23|019|PENOBSCOT|ME|12620|453100|580150|701250|871450
23|021|PISCATAQUIS|ME||453100|580150|701250|871450
23|023|SAGADAHOC|ME|38860|453100|580150|701250|871450
23|025|SOMERSET|ME||453100|580150|701250|871450
23|027|WALDO|ME||453100|580150|701250|871450
23|029|WASHINGTON|ME||453100|580150|701250|871450
23|031|YORK|ME|38860|453100|580150|701250|871450
24|001|ALLEGANY|MD|19060|453100|580150|701250|871450
24|003|ANNE ARUNDEL|MD|12580|517500|662500|800800|995200
24|005|BALTIMORE|MD|12580|517500|662500|800800|995200
24|009|CALVERT|MD|47900|679650|870225|1051875|1307175
24|011|CAROLINE|MD||453100|580150|701250|871450
24|013|CARROLL|MD|12580|517500|662500|800800|995200
24|015|CECIL|MD|37980|453100|580150|701250|871450
24|017|CHARLES|MD|47900|679650|870225|1051875|1307175
24|019|DORCHESTER|MD|15700|453100|580150|701250|871450
24|021|FREDERICK|MD|47900|679650|870225|1051875|1307175
24|023|GARRETT|MD||453100|580150|701250|871450
24|025|HARFORD|MD|12580|517500|662500|800800|995200
24|027|HOWARD|MD|12580|517500|662500|800800|995200
24|029|KENT|MD||453100|580150|701250|871450
24|031|MONTGOMERY|MD|47900|679650|870225|1051875|1307175
24|033|PRINCE GEORGE'S|MD|47900|679650|870225|1051875|1307175
24|035|QUEEN ANNE'S|MD|12580|517500|662500|800800|995200
24|037|ST. MARY'S|MD|15680|453100|580150|701250|871450
24|039|SOMERSET|MD|41540|453100|580150|701250|871450
24|041|TALBOT|MD|20660|453100|580150|701250|871450
24|043|WASHINGTON|MD|25180|453100|580150|701250|871450
24|045|WICOMICO|MD|41540|453100|580150|701250|871450
24|047|WORCESTER|MD|41540|453100|580150|701250|871450
24|510|BALTIMORE CITY|MD|12580|517500|662500|800800|995200
25|001|BARNSTABLE|MA|12700|453100|580150|701250|871450
25|003|BERKSHIRE|MA|38340|453100|580150|701250|871450
25|005|BRISTOL|MA|39300|453100|580150|701250|871450
25|007|DUKES|MA|47240|679650|870225|1051875|1307175
25|009|ESSEX|MA|14460|603750|772900|934250|1161050
25|011|FRANKLIN|MA|24640|453100|580150|701250|871450
25|013|HAMPDEN|MA|44140|453100|580150|701250|871450
25|015|HAMPSHIRE|MA|44140|453100|580150|701250|871450
25|017|MIDDLESEX|MA|14460|603750|772900|934250|1161050
25|019|NANTUCKET|MA||679650|870225|1051875|1307175
25|021|NORFOLK|MA|14460|603750|772900|934250|1161050
25|023|PLYMOUTH|MA|14460|603750|772900|934250|1161050
25|025|SUFFOLK|MA|14460|603750|772900|934250|1161050
25|027|WORCESTER|MA|49340|453100|580150|701250|871450
26|001|ALCONA|MI||453100|580150|701250|871450
26|003|ALGER|MI||453100|580150|701250|871450
26|005|ALLEGAN|MI|26090|453100|580150|701250|871450
26|007|ALPENA|MI|10980|453100|580150|701250|871450
26|009|ANTRIM|MI||453100|580150|701250|871450
26|011|ARENAC|MI||453100|580150|701250|871450
26|013|BARAGA|MI||453100|580150|701250|871450
26|015|BARRY|MI|24340|453100|580150|701250|871450
26|017|BAY|MI|13020|453100|580150|701250|871450
26|019|BENZIE|MI|45900|453100|580150|701250|871450
26|021|BERRIEN|MI|35660|453100|580150|701250|871450
26|023|BRANCH|MI|17740|453100|580150|701250|871450
26|025|CALHOUN|MI|12980|453100|580150|701250|871450
26|027|CASS|MI|43780|453100|580150|701250|871450
26|029|CHARLEVOIX|MI||453100|580150|701250|871450
26|031|CHEBOYGAN|MI||453100|580150|701250|871450
26|033|CHIPPEWA|MI|42300|453100|580150|701250|871450
26|035|CLARE|MI||453100|580150|701250|871450
26|037|CLINTON|MI|29620|453100|580150|701250|871450
26|039|CRAWFORD|MI||453100|580150|701250|871450
26|041|DELTA|MI|21540|453100|580150|701250|871450
26|043|DICKINSON|MI|27020|453100|580150|701250|871450
26|045|EATON|MI|29620|453100|580150|701250|871450
26|047|EMMET|MI||453100|580150|701250|871450
26|049|GENESEE|MI|22420|453100|580150|701250|871450
26|051|GLADWIN|MI||453100|580150|701250|871450
26|053|GOGEBIC|MI||453100|580150|701250|871450
26|055|GRAND TRAVERSE|MI|45900|453100|580150|701250|871450
26|057|GRATIOT|MI|10940|453100|580150|701250|871450
26|059|HILLSDALE|MI|25880|453100|580150|701250|871450
26|061|HOUGHTON|MI|26340|453100|580150|701250|871450
26|063|HURON|MI||453100|580150|701250|871450
26|065|INGHAM|MI|29620|453100|580150|701250|871450
26|067|IONIA|MI|26960|453100|580150|701250|871450
26|069|IOSCO|MI||453100|580150|701250|871450
26|071|IRON|MI||453100|580150|701250|871450
26|073|ISABELLA|MI|34380|453100|580150|701250|871450
26|075|JACKSON|MI|27100|453100|580150|701250|871450
26|077|KALAMAZOO|MI|28020|453100|580150|701250|871450
26|079|KALKASKA|MI|45900|453100|580150|701250|871450
26|081|KENT|MI|24340|453100|580150|701250|871450
26|083|KEWEENAW|MI|26340|453100|580150|701250|871450
26|085|LAKE|MI||453100|580150|701250|871450
26|087|LAPEER|MI|19820|453100|580150|701250|871450
26|089|LEELANAU|MI|45900|453100|580150|701250|871450
26|091|LENAWEE|MI|10300|453100|580150|701250|871450
26|093|LIVINGSTON|MI|19820|453100|580150|701250|871450
26|095|LUCE|MI||453100|580150|701250|871450
26|097|MACKINAC|MI||453100|580150|701250|871450
26|099|MACOMB|MI|19820|453100|580150|701250|871450
26|101|MANISTEE|MI||453100|580150|701250|871450
26|103|MARQUETTE|MI|32100|453100|580150|701250|871450
26|105|MASON|MI|31220|453100|580150|701250|871450
26|107|MECOSTA|MI|13660|453100|580150|701250|871450
26|109|MENOMINEE|MI|31940|453100|580150|701250|871450
26|111|MIDLAND|MI|33220|453100|580150|701250|871450
26|113|MISSAUKEE|MI|15620|453100|580150|701250|871450
26|115|MONROE|MI|33780|453100|580150|701250|871450
26|117|MONTCALM|MI|24340|453100|580150|701250|871450
26|119|MONTMORENCY|MI||453100|580150|701250|871450
26|121|MUSKEGON|MI|34740|453100|580150|701250|871450
26|123|NEWAYGO|MI||453100|580150|701250|871450
26|125|OAKLAND|MI|19820|453100|580150|701250|871450
26|127|OCEANA|MI||453100|580150|701250|871450
26|129|OGEMAW|MI||453100|580150|701250|871450
26|131|ONTONAGON|MI||453100|580150|701250|871450
26|133|OSCEOLA|MI||453100|580150|701250|871450
26|135|OSCODA|MI||453100|580150|701250|871450
26|137|OTSEGO|MI||453100|580150|701250|871450
26|139|OTTAWA|MI|24340|453100|580150|701250|871450
26|141|PRESQUE ISLE|MI||453100|580150|701250|871450
26|143|ROSCOMMON|MI||453100|580150|701250|871450
26|145|SAGINAW|MI|40980|453100|580150|701250|871450
26|147|ST. CLAIR|MI|19820|453100|580150|701250|871450
26|149|ST. JOSEPH|MI|44780|453100|580150|701250|871450
26|151|SANILAC|MI||453100|580150|701250|871450
26|153|SCHOOLCRAFT|MI||453100|580150|701250|871450
26|155|SHIAWASSEE|MI|37020|453100|580150|701250|871450
26|157|TUSCOLA|MI||453100|580150|701250|871450
26|159|VAN BUREN|MI|28020|453100|580150|701250|871450
26|161|WASHTENAW|MI|11460|453100|580150|701250|871450
26|163|WAYNE|MI|19820|453100|580150|701250|871450
26|165|WEXFORD|MI|15620|453100|580150|701250|871450
27|001|AITKIN|MN||453100|580150|701250|871450
27|003|ANOKA|MN|33460|453100|580150|701250|871450
27|005|BECKER|MN||453100|580150|701250|871450
27|007|BELTRAMI|MN|13420|453100|580150|701250|871450
27|009|BENTON|MN|41060|453100|580150|701250|871450
27|011|BIG STONE|MN||453100|580150|701250|871450
27|013|BLUE EARTH|MN|31860|453100|580150|701250|871450
27|015|BROWN|MN|35580|453100|580150|701250|871450
27|017|CARLTON|MN|20260|453100|580150|701250|871450
27|019|CARVER|MN|33460|453100|580150|701250|871450
27|021|CASS|MN|14660|453100|580150|701250|871450
27|023|CHIPPEWA|MN||453100|580150|701250|871450
27|025|CHISAGO|MN|33460|453100|580150|701250|871450
27|027|CLAY|MN|22020|453100|580150|701250|871450
27|029|CLEARWATER|MN||453100|580150|701250|871450
27|031|COOK|MN||453100|580150|701250|871450
27|033|COTTONWOOD|MN||453100|580150|701250|871450
27|035|CROW WING|MN|14660|453100|580150|701250|871450
27|037|DAKOTA|MN|33460|453100|580150|701250|871450
27|039|DODGE|MN|40340|453100|580150|701250|871450
27|041|DOUGLAS|MN|10820|453100|580150|701250|871450
27|043|FARIBAULT|MN||453100|580150|701250|871450
27|045|FILLMORE|MN|40340|453100|580150|701250|871450
27|047|FREEBORN|MN|10660|453100|580150|701250|871450
27|049|GOODHUE|MN|39860|453100|580150|701250|871450
27|051|GRANT|MN||453100|580150|701250|871450
27|053|HENNEPIN|MN|33460|453100|580150|701250|871450
27|055|HOUSTON|MN|29100|453100|580150|701250|871450
27|057|HUBBARD|MN||453100|580150|701250|871450
27|059|ISANTI|MN|33460|453100|580150|701250|871450
27|061|ITASCA|MN|24330|453100|580150|701250|871450
27|063|JACKSON|MN||453100|580150|701250|871450
27|065|KANABEC|MN||453100|580150|701250|871450
27|067|KANDIYOHI|MN|48820|453100|580150|701250|871450
27|069|KITTSON|MN||453100|580150|701250|871450
27|071|KOOCHICHING|MN||453100|580150|701250|871450
27|073|LAC QUI PARLE|MN||453100|580150|701250|871450
27|075|LAKE|MN||453100|580150|701250|871450
27|077|LAKE OF THE WOO|MN||453100|580150|701250|871450
27|079|LE SUEUR|MN|33460|453100|580150|701250|871450
27|081|LINCOLN|MN||453100|580150|701250|871450
27|083|LYON|MN|32140|453100|580150|701250|871450
27|085|MCLEOD|MN|26780|453100|580150|701250|871450
27|087|MAHNOMEN|MN||453100|580150|701250|871450
27|089|MARSHALL|MN||453100|580150|701250|871450
27|091|MARTIN|MN|21860|453100|580150|701250|871450
27|093|MEEKER|MN||453100|580150|701250|871450
27|095|MILLE LACS|MN|33460|453100|580150|701250|871450
27|097|MORRISON|MN||453100|580150|701250|871450
27|099|MOWER|MN|12380|453100|580150|701250|871450
27|101|MURRAY|MN||453100|580150|701250|871450
27|103|NICOLLET|MN|31860|453100|580150|701250|871450
27|105|NOBLES|MN|49380|453100|580150|701250|871450
27|107|NORMAN|MN||453100|580150|701250|871450
27|109|OLMSTED|MN|40340|453100|580150|701250|871450
27|111|OTTER TAIL|MN|22260|453100|580150|701250|871450
27|113|PENNINGTON|MN||453100|580150|701250|871450
27|115|PINE|MN||453100|580150|701250|871450
27|117|PIPESTONE|MN||453100|580150|701250|871450
27|119|POLK|MN|24220|453100|580150|701250|871450
27|121|POPE|MN||453100|580150|701250|871450
27|123|RAMSEY|MN|33460|453100|580150|701250|871450
27|125|RED LAKE|MN||453100|580150|701250|871450
27|127|REDWOOD|MN||453100|580150|701250|871450
27|129|RENVILLE|MN||453100|580150|701250|871450
27|131|RICE|MN|22060|453100|580150|701250|871450
27|133|ROCK|MN||453100|580150|701250|871450
27|135|ROSEAU|MN||453100|580150|701250|871450
27|137|ST. LOUIS|MN|20260|453100|580150|701250|871450
27|139|SCOTT|MN|33460|453100|580150|701250|871450
27|141|SHERBURNE|MN|33460|453100|580150|701250|871450
27|143|SIBLEY|MN|33460|453100|580150|701250|871450
27|145|STEARNS|MN|41060|453100|580150|701250|871450
27|147|STEELE|MN|36940|453100|580150|701250|871450
27|149|STEVENS|MN||453100|580150|701250|871450
27|151|SWIFT|MN||453100|580150|701250|871450
27|153|TODD|MN||453100|580150|701250|871450
27|155|TRAVERSE|MN||453100|580150|701250|871450
27|157|WABASHA|MN|40340|453100|580150|701250|871450
27|159|WADENA|MN||453100|580150|701250|871450
27|161|WASECA|MN||453100|580150|701250|871450
27|163|WASHINGTON|MN|33460|453100|580150|701250|871450
27|165|WATONWAN|MN||453100|580150|701250|871450
27|167|WILKIN|MN|47420|453100|580150|701250|871450
27|169|WINONA|MN|49100|453100|580150|701250|871450
27|171|WRIGHT|MN|33460|453100|580150|701250|871450
27|173|YELLOW MEDICINE|MN||453100|580150|701250|871450
28|001|ADAMS|MS|35020|453100|580150|701250|871450
28|003|ALCORN|MS|18420|453100|580150|701250|871450
28|005|AMITE|MS|32620|453100|580150|701250|871450
28|007|ATTALA|MS||453100|580150|701250|871450
28|009|BENTON|MS|32820|453100|580150|701250|871450
28|011|BOLIVAR|MS|17380|453100|580150|701250|871450
28|013|CALHOUN|MS||453100|580150|701250|871450
28|015|CARROLL|MS|24900|453100|580150|701250|871450
28|017|CHICKASAW|MS||453100|580150|701250|871450
28|019|CHOCTAW|MS||453100|580150|701250|871450
28|021|CLAIBORNE|MS|46980|453100|580150|701250|871450
28|023|CLARKE|MS|32940|453100|580150|701250|871450
28|025|CLAY|MS|48500|453100|580150|701250|871450
28|027|COAHOMA|MS|17260|453100|580150|701250|871450
28|029|COPIAH|MS|27140|453100|580150|701250|871450
28|031|COVINGTON|MS||453100|580150|701250|871450
28|033|DESOTO|MS|32820|453100|580150|701250|871450
28|035|FORREST|MS|25620|453100|580150|701250|871450
28|037|FRANKLIN|MS||453100|580150|701250|871450
28|039|GEORGE|MS||453100|580150|701250|871450
28|041|GREENE|MS||453100|580150|701250|871450
28|043|GRENADA|MS|24980|453100|580150|701250|871450
28|045|HANCOCK|MS|25060|453100|580150|701250|871450
28|047|HARRISON|MS|25060|453100|580150|701250|871450
28|049|HINDS|MS|27140|453100|580150|701250|871450
28|051|HOLMES|MS||453100|580150|701250|871450
28|053|HUMPHREYS|MS||453100|580150|701250|871450
28|055|ISSAQUENA|MS||453100|580150|701250|871450
28|057|ITAWAMBA|MS|46180|453100|580150|701250|871450
28|059|JACKSON|MS|25060|453100|580150|701250|871450
28|061|JASPER|MS|29860|453100|580150|701250|871450
28|063|JEFFERSON|MS||453100|580150|701250|871450
28|065|JEFFERSON DAVIS|MS||453100|580150|701250|871450
28|067|JONES|MS|29860|453100|580150|701250|871450
28|069|KEMPER|MS|32940|453100|580150|701250|871450
28|071|LAFAYETTE|MS|37060|453100|580150|701250|871450
28|073|LAMAR|MS|25620|453100|580150|701250|871450
28|075|LAUDERDALE|MS|32940|453100|580150|701250|871450
28|077|LAWRENCE|MS||453100|580150|701250|871450
28|079|LEAKE|MS||453100|580150|701250|871450
28|081|LEE|MS|46180|453100|580150|701250|871450
28|083|LEFLORE|MS|24900|453100|580150|701250|871450
28|085|LINCOLN|MS|15020|453100|580150|701250|871450
28|087|LOWNDES|MS|18060|453100|580150|701250|871450
28|089|MADISON|MS|27140|453100|580150|701250|871450
28|091|MARION|MS||453100|580150|701250|871450
28|093|MARSHALL|MS|32820|453100|580150|701250|871450
28|095|MONROE|MS||453100|580150|701250|871450
28|097|MONTGOMERY|MS||453100|580150|701250|871450
28|099|NESHOBA|MS||453100|580150|701250|871450
28|101|NEWTON|MS||453100|580150|701250|871450
28|103|NOXUBEE|MS||453100|580150|701250|871450
28|105|OKTIBBEHA|MS|44260|453100|580150|701250|871450
28|107|PANOLA|MS||453100|580150|701250|871450
28|109|PEARL RIVER|MS|38100|453100|580150|701250|871450
28|111|PERRY|MS|25620|453100|580150|701250|871450
28|113|PIKE|MS|32620|453100|580150|701250|871450
28|115|PONTOTOC|MS|46180|453100|580150|701250|871450
28|117|PRENTISS|MS||453100|580150|701250|871450
28|119|QUITMAN|MS||453100|580150|701250|871450
28|121|RANKIN|MS|27140|453100|580150|701250|871450
28|123|SCOTT|MS||453100|580150|701250|871450
28|125|SHARKEY|MS||453100|580150|701250|871450
28|127|SIMPSON|MS|27140|453100|580150|701250|871450
28|129|SMITH|MS||453100|580150|701250|871450
28|131|STONE|MS||453100|580150|701250|871450
28|133|SUNFLOWER|MS|26940|453100|580150|701250|871450
28|135|TALLAHATCHIE|MS||453100|580150|701250|871450
28|137|TATE|MS|32820|453100|580150|701250|871450
28|139|TIPPAH|MS||453100|580150|701250|871450
28|141|TISHOMINGO|MS||453100|580150|701250|871450
28|143|TUNICA|MS|32820|453100|580150|701250|871450
28|145|UNION|MS||453100|580150|701250|871450
28|147|WALTHALL|MS||453100|580150|701250|871450
28|149|WARREN|MS|46980|453100|580150|701250|871450
28|151|WASHINGTON|MS|24740|453100|580150|701250|871450
28|153|WAYNE|MS||453100|580150|701250|871450
28|155|WEBSTER|MS||453100|580150|701250|871450
28|157|WILKINSON|MS||453100|580150|701250|871450
28|159|WINSTON|MS||453100|580150|701250|871450
28|161|YALOBUSHA|MS||453100|580150|701250|871450
28|163|YAZOO|MS|27140|453100|580150|701250|871450
29|001|ADAIR|MO|28860|453100|580150|701250|871450
29|003|ANDREW|MO|41140|453100|580150|701250|871450
29|005|ATCHISON|MO||453100|580150|701250|871450
29|007|AUDRAIN|MO|33020|453100|580150|701250|871450
29|009|BARRY|MO||453100|580150|701250|871450
29|011|BARTON|MO||453100|580150|701250|871450
29|013|BATES|MO|28140|453100|580150|701250|871450
29|015|BENTON|MO||453100|580150|701250|871450
29|017|BOLLINGER|MO|16020|453100|580150|701250|871450
29|019|BOONE|MO|17860|453100|580150|701250|871450
29|021|BUCHANAN|MO|41140|453100|580150|701250|871450
29|023|BUTLER|MO|38740|453100|580150|701250|871450
29|025|CALDWELL|MO|28140|453100|580150|701250|871450
29|027|CALLAWAY|MO|27620|453100|580150|701250|871450
29|029|CAMDEN|MO||453100|580150|701250|871450
29|031|CAPE GIRARDEAU|MO|16020|453100|580150|701250|871450
29|033|CARROLL|MO||453100|580150|701250|871450
29|035|CARTER|MO||453100|580150|701250|871450
29|037|CASS|MO|28140|453100|580150|701250|871450
29|039|CEDAR|MO||453100|580150|701250|871450
29|041|CHARITON|MO||453100|580150|701250|871450
29|043|CHRISTIAN|MO|44180|453100|580150|701250|871450
29|045|CLARK|MO|22800|453100|580150|701250|871450
29|047|CLAY|MO|28140|453100|580150|701250|871450
29|049|CLINTON|MO|28140|453100|580150|701250|871450
29|051|COLE|MO|27620|453100|580150|701250|871450
29|053|COOPER|MO||453100|580150|701250|871450
29|055|CRAWFORD|MO||453100|580150|701250|871450
29|057|DADE|MO||453100|580150|701250|871450
29|059|DALLAS|MO|44180|453100|580150|701250|871450
29|061|DAVIESS|MO||453100|580150|701250|871450
29|063|DE KALB|MO|41140|453100|580150|701250|871450
29|065|DENT|MO||453100|580150|701250|871450
29|067|DOUGLAS|MO||453100|580150|701250|871450
29|069|DUNKLIN|MO|28380|453100|580150|701250|871450
29|071|FRANKLIN|MO|41180|453100|580150|701250|871450
29|073|GASCONADE|MO||453100|580150|701250|871450
29|075|GENTRY|MO||453100|580150|701250|871450
29|077|GREENE|MO|44180|453100|580150|701250|871450
29|079|GRUNDY|MO||453100|580150|701250|871450
29|081|HARRISON|MO||453100|580150|701250|871450
29|083|HENRY|MO||453100|580150|701250|871450
29|085|HICKORY|MO||453100|580150|701250|871450
29|087|HOLT|MO||453100|580150|701250|871450
29|089|HOWARD|MO||453100|580150|701250|871450
29|091|HOWELL|MO|48460|453100|580150|701250|871450
29|093|IRON|MO||453100|580150|701250|871450
29|095|JACKSON|MO|28140|453100|580150|701250|871450
29|097|JASPER|MO|27900|453100|580150|701250|871450
29|099|JEFFERSON|MO|41180|453100|580150|701250|871450
29|101|JOHNSON|MO|47660|453100|580150|701250|871450
29|103|KNOX|MO||453100|580150|701250|871450
29|105|LACLEDE|MO|30060|453100|580150|701250|871450
29|107|LAFAYETTE|MO|28140|453100|580150|701250|871450
29|109|LAWRENCE|MO||453100|580150|701250|871450
29|111|LEWIS|MO|39500|453100|580150|701250|871450
29|113|LINCOLN|MO|41180|453100|580150|701250|871450
29|115|LINN|MO||453100|580150|701250|871450
29|117|LIVINGSTON|MO||453100|580150|701250|871450
29|119|MCDONALD|MO|22220|453100|580150|701250|871450
29|121|MACON|MO||453100|580150|701250|871450
29|123|MADISON|MO||453100|580150|701250|871450
29|125|MARIES|MO||453100|580150|701250|871450
29|127|MARION|MO|25300|453100|580150|701250|871450
29|129|MERCER|MO||453100|580150|701250|871450
29|131|MILLER|MO||453100|580150|701250|871450
29|133|MISSISSIPPI|MO||453100|580150|701250|871450
29|135|MONITEAU|MO|27620|453100|580150|701250|871450
29|137|MONROE|MO||453100|580150|701250|871450
29|139|MONTGOMERY|MO||453100|580150|701250|871450
29|141|MORGAN|MO||453100|580150|701250|871450
29|143|NEW MADRID|MO||453100|580150|701250|871450
29|145|NEWTON|MO|27900|453100|580150|701250|871450
29|147|NODAWAY|MO|32340|453100|580150|701250|871450
29|149|OREGON|MO||453100|580150|701250|871450
29|151|OSAGE|MO|27620|453100|580150|701250|871450
29|153|OZARK|MO||453100|580150|701250|871450
29|155|PEMISCOT|MO||453100|580150|701250|871450
29|157|PERRY|MO||453100|580150|701250|871450
29|159|PETTIS|MO|42740|453100|580150|701250|871450
29|161|PHELPS|MO|40620|453100|580150|701250|871450
29|163|PIKE|MO||453100|580150|701250|871450
29|165|PLATTE|MO|28140|453100|580150|701250|871450
29|167|POLK|MO|44180|453100|580150|701250|871450
29|169|PULASKI|MO|22780|453100|580150|701250|871450
29|171|PUTNAM|MO||453100|580150|701250|871450
29|173|RALLS|MO|25300|453100|580150|701250|871450
29|175|RANDOLPH|MO|33620|453100|580150|701250|871450
29|177|RAY|MO|28140|453100|580150|701250|871450
29|179|REYNOLDS|MO||453100|580150|701250|871450
29|181|RIPLEY|MO||453100|580150|701250|871450
29|183|ST. CHARLES|MO|41180|453100|580150|701250|871450
29|185|ST. CLAIR|MO||453100|580150|701250|871450
29|186|STE. GENEVIEVE|MO||453100|580150|701250|871450
29|187|ST. FRANCOIS|MO|22100|453100|580150|701250|871450
29|189|ST. LOUIS|MO|41180|453100|580150|701250|871450
29|195|SALINE|MO|32180|453100|580150|701250|871450
29|197|SCHUYLER|MO|28860|453100|580150|701250|871450
29|199|SCOTLAND|MO||453100|580150|701250|871450
29|201|SCOTT|MO|43460|453100|580150|701250|871450
29|203|SHANNON|MO||453100|580150|701250|871450
29|205|SHELBY|MO||453100|580150|701250|871450
29|207|STODDARD|MO||453100|580150|701250|871450
29|209|STONE|MO|14700|453100|580150|701250|871450
29|211|SULLIVAN|MO||453100|580150|701250|871450
29|213|TANEY|MO|14700|453100|580150|701250|871450
29|215|TEXAS|MO||453100|580150|701250|871450
29|217|VERNON|MO||453100|580150|701250|871450
29|219|WARREN|MO|41180|453100|580150|701250|871450
29|221|WASHINGTON|MO||453100|580150|701250|871450
29|223|WAYNE|MO||453100|580150|701250|871450
29|225|WEBSTER|MO|44180|453100|580150|701250|871450
29|227|WORTH|MO||453100|580150|701250|871450
29|229|WRIGHT|MO||453100|580150|701250|871450
29|510|ST. LOUIS CITY|MO|41180|453100|580150|701250|871450
30|001|BEAVERHEAD|MT||453100|580150|701250|871450
30|003|BIG HORN|MT||453100|580150|701250|871450
30|005|BLAINE|MT||453100|580150|701250|871450
30|007|BROADWATER|MT||453100|580150|701250|871450
30|009|CARBON|MT|13740|453100|580150|701250|871450
30|011|CARTER|MT||453100|580150|701250|871450
30|013|CASCADE|MT|24500|453100|580150|701250|871450
30|015|CHOUTEAU|MT||453100|580150|701250|871450
30|017|CUSTER|MT||453100|580150|701250|871450
30|019|DANIELS|MT||453100|580150|701250|871450
30|021|DAWSON|MT||453100|580150|701250|871450
30|023|DEER LODGE|MT||453100|580150|701250|871450
30|025|FALLON|MT||453100|580150|701250|871450
30|027|FERGUS|MT||453100|580150|701250|871450
30|029|FLATHEAD|MT|28060|453100|580150|701250|871450
30|031|GALLATIN|MT|14580|453100|580150|701250|871450
30|033|GARFIELD|MT||453100|580150|701250|871450
30|035|GLACIER|MT||453100|580150|701250|871450
30|037|GOLDEN VALLEY|MT|13740|453100|580150|701250|871450
30|039|GRANITE|MT||453100|580150|701250|871450
30|041|HILL|MT||453100|580150|701250|871450
30|043|JEFFERSON|MT|25740|453100|580150|701250|871450
30|045|JUDITH BASIN|MT||453100|580150|701250|871450
30|047|LAKE|MT||453100|580150|701250|871450
30|049|LEWIS AND CLARK|MT|25740|453100|580150|701250|871450
30|051|LIBERTY|MT||453100|580150|701250|871450
30|053|LINCOLN|MT||453100|580150|701250|871450
30|055|MCCONE|MT||453100|580150|701250|871450
30|057|MADISON|MT||453100|580150|701250|871450
30|059|MEAGHER|MT||453100|580150|701250|871450
30|061|MINERAL|MT||453100|580150|701250|871450
30|063|MISSOULA|MT|33540|453100|580150|701250|871450
30|065|MUSSELSHELL|MT||453100|580150|701250|871450
30|067|PARK|MT||453100|580150|701250|871450
30|069|PETROLEUM|MT||453100|580150|701250|871450
30|071|PHILLIPS|MT||453100|580150|701250|871450
30|073|PONDERA|MT||453100|580150|701250|871450
30|075|POWDER RIVER|MT||453100|580150|701250|871450
30|077|POWELL|MT||453100|580150|701250|871450
30|079|PRAIRIE|MT||453100|580150|701250|871450
30|081|RAVALLI|MT||453100|580150|701250|871450
30|083|RICHLAND|MT||453100|580150|701250|871450
30|085|ROOSEVELT|MT||453100|580150|701250|871450
