FIPSStateCode|FIPSCountyCode|CountyName|State|CBSANumber|One-UnitLimit|Two-UnitLimit|Three-UnitLimit|Four-UnitLimit
02|068|DENALIBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|070|DILLINGHAMCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|090|FAIRBANKSNORTHSTARBOROUGH|AK|21820|1249125|1599375|1933200|2402625
02|100|HAINESBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|105|HOONAH-ANGOONCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|110|JUNEAUCITYANDBOROUGH|AK|27940|1249125|1599375|1933200|2402625
02|122|KENAIPENINSULABOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|130|KETCHIKANGATEWAYBOROUGH|AK|28540|1249125|1599375|1933200|2402625
02|150|KODIAKISLANDBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|158|KUSILVAKCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|164|LAKEANDPENINSULABOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|170|MATANUSKA-SUSITNABOROUGH|AK|11260|1249125|1599375|1933200|2402625
02|180|NOMECENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|185|NORTHSLOPEBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|188|NORTHWESTARCTICBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|195|PETERSBURGCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|198|PRINCEOFWALES-HYDERCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|220|SITKACITYANDBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|230|SKAGWAYMUNICIPALITY|AK|99999|1249125|1599375|1933200|2402625
02|240|SOUTHEASTFAIRBANKSCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
02|275|WRANGELLCITYANDBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|282|YAKUTATCITYANDBOROUGH|AK|99999|1249125|1599375|1933200|2402625
02|290|YUKON-KOYUKUKCENSUSAREA|AK|99999|1249125|1599375|1933200|2402625
04|001|APACHECOUNTY|AZ|99999|832750|1066250|1288800|1601750
04|003|COCHISECOUNTY|AZ|43420|832750|1066250|1288800|1601750
04|005|COCONINOCOUNTY|AZ|22380|832750|1066250|1288800|1601750
04|007|GILACOUNTY|AZ|37740|832750|1066250|1288800|1601750
04|009|GRAHAMCOUNTY|AZ|40940|832750|1066250|1288800|1601750
04|011|GREENLEECOUNTY|AZ|99999|832750|1066250|1288800|1601750
04|012|LAPAZCOUNTY|AZ|99999|832750|1066250|1288800|1601750
04|013|MARICOPACOUNTY|AZ|38060|832750|1066250|1288800|1601750
04|015|MOHAVECOUNTY|AZ|29420|832750|1066250|1288800|1601750
04|017|NAVAJOCOUNTY|AZ|43320|832750|1066250|1288800|1601750
04|019|PIMACOUNTY|AZ|46060|832750|1066250|1288800|1601750
04|021|PINALCOUNTY|AZ|38060|832750|1066250|1288800|1601750
04|023|SANTACRUZCOUNTY|AZ|35700|832750|1066250|1288800|1601750
04|025|YAVAPAICOUNTY|AZ|39150|832750|1066250|1288800|1601750
04|027|YUMACOUNTY|AZ|49740|832750|1066250|1288800|1601750
05|001|ARKANSASCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|003|ASHLEYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|005|BAXTERCOUNTY|AR|34260|832750|1066250|1288800|1601750
05|007|BENTONCOUNTY|AR|22220|832750|1066250|1288800|1601750
05|009|BOONECOUNTY|AR|25460|832750|1066250|1288800|1601750
05|011|BRADLEYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|013|CALHOUNCOUNTY|AR|15780|832750|1066250|1288800|1601750
05|015|CARROLLCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|017|CHICOTCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|019|CLARKCOUNTY|AR|11660|832750|1066250|1288800|1601750
05|021|CLAYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|023|CLEBURNECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|025|CLEVELANDCOUNTY|AR|38220|832750|1066250|1288800|1601750
05|027|COLUMBIACOUNTY|AR|31620|832750|1066250|1288800|1601750
05|029|CONWAYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|031|CRAIGHEADCOUNTY|AR|27860|832750|1066250|1288800|1601750
05|033|CRAWFORDCOUNTY|AR|22900|832750|1066250|1288800|1601750
05|035|CRITTENDENCOUNTY|AR|32820|832750|1066250|1288800|1601750
05|037|CROSSCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|039|DALLASCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|041|DESHACOUNTY|AR|99999|832750|1066250|1288800|1601750
05|043|DREWCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|045|FAULKNERCOUNTY|AR|30780|832750|1066250|1288800|1601750
05|047|FRANKLINCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|049|FULTONCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|051|GARLANDCOUNTY|AR|26300|832750|1066250|1288800|1601750
05|053|GRANTCOUNTY|AR|30780|832750|1066250|1288800|1601750
05|055|GREENECOUNTY|AR|37500|832750|1066250|1288800|1601750
05|057|HEMPSTEADCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|059|HOTSPRINGCOUNTY|AR|31680|832750|1066250|1288800|1601750
05|061|HOWARDCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|063|INDEPENDENCECOUNTY|AR|12900|832750|1066250|1288800|1601750
05|065|IZARDCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|067|JACKSONCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|069|JEFFERSONCOUNTY|AR|38220|832750|1066250|1288800|1601750
05|071|JOHNSONCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|073|LAFAYETTECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|075|LAWRENCECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|077|LEECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|079|LINCOLNCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|081|LITTLERIVERCOUNTY|AR|45500|832750|1066250|1288800|1601750
05|083|LOGANCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|085|LONOKECOUNTY|AR|30780|832750|1066250|1288800|1601750
05|087|MADISONCOUNTY|AR|22220|832750|1066250|1288800|1601750
05|089|MARIONCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|091|MILLERCOUNTY|AR|45500|832750|1066250|1288800|1601750
05|093|MISSISSIPPICOUNTY|AR|14180|832750|1066250|1288800|1601750
05|095|MONROECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|097|MONTGOMERYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|099|NEVADACOUNTY|AR|99999|832750|1066250|1288800|1601750
05|101|NEWTONCOUNTY|AR|25460|832750|1066250|1288800|1601750
05|103|OUACHITACOUNTY|AR|15780|832750|1066250|1288800|1601750
05|105|PERRYCOUNTY|AR|30780|832750|1066250|1288800|1601750
05|107|PHILLIPSCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|109|PIKECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|111|POINSETTCOUNTY|AR|27860|832750|1066250|1288800|1601750
05|113|POLKCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|115|POPECOUNTY|AR|40780|832750|1066250|1288800|1601750
05|117|PRAIRIECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|119|PULASKICOUNTY|AR|30780|832750|1066250|1288800|1601750
05|121|RANDOLPHCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|123|ST.FRANCISCOUNTY|AR|22620|832750|1066250|1288800|1601750
05|125|SALINECOUNTY|AR|30780|832750|1066250|1288800|1601750
05|127|SCOTTCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|129|SEARCYCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|131|SEBASTIANCOUNTY|AR|22900|832750|1066250|1288800|1601750
05|133|SEVIERCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|135|SHARPCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|137|STONECOUNTY|AR|99999|832750|1066250|1288800|1601750
05|139|UNIONCOUNTY|AR|20980|832750|1066250|1288800|1601750
05|141|VANBURENCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|143|WASHINGTONCOUNTY|AR|22220|832750|1066250|1288800|1601750
05|145|WHITECOUNTY|AR|42620|832750|1066250|1288800|1601750
05|147|WOODRUFFCOUNTY|AR|99999|832750|1066250|1288800|1601750
05|149|YELLCOUNTY|AR|40780|832750|1066250|1288800|1601750
06|001|ALAMEDACOUNTY|CA|41860|1249125|1599375|1933200|2402625
06|003|ALPINECOUNTY|CA|23820|832750|1066250|1288800|1601750
06|005|AMADORCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|007|BUTTECOUNTY|CA|17020|832750|1066250|1288800|1601750
06|009|CALAVERASCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|011|COLUSACOUNTY|CA|99999|832750|1066250|1288800|1601750
06|013|CONTRACOSTACOUNTY|CA|41860|1249125|1599375|1933200|2402625
06|015|DELNORTECOUNTY|CA|18860|832750|1066250|1288800|1601750
06|017|ELDORADOCOUNTY|CA|40900|832750|1066250|1288800|1601750
06|019|FRESNOCOUNTY|CA|23420|832750|1066250|1288800|1601750
06|021|GLENNCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|023|HUMBOLDTCOUNTY|CA|21700|832750|1066250|1288800|1601750
06|025|IMPERIALCOUNTY|CA|20940|832750|1066250|1288800|1601750
06|027|INYOCOUNTY|CA|13860|832750|1066250|1288800|1601750
06|029|KERNCOUNTY|CA|12540|832750|1066250|1288800|1601750
06|031|KINGSCOUNTY|CA|25260|832750|1066250|1288800|1601750
06|033|LAKECOUNTY|CA|17340|832750|1066250|1288800|1601750
06|035|LASSENCOUNTY|CA|45000|832750|1066250|1288800|1601750
06|037|LOSANGELESCOUNTY|CA|31080|1249125|1599375|1933200|2402625
06|039|MADERACOUNTY|CA|23420|832750|1066250|1288800|1601750
06|041|MARINCOUNTY|CA|41860|1249125|1599375|1933200|2402625
06|043|MARIPOSACOUNTY|CA|99999|832750|1066250|1288800|1601750
06|045|MENDOCINOCOUNTY|CA|46380|832750|1066250|1288800|1601750
06|047|MERCEDCOUNTY|CA|32900|832750|1066250|1288800|1601750
06|049|MODOCCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|051|MONOCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|053|MONTEREYCOUNTY|CA|41500|994750|1273450|1539350|1913000
06|055|NAPACOUNTY|CA|34900|1017750|1302900|1574900|1957250
06|057|NEVADACOUNTY|CA|46020|832750|1066250|1288800|1601750
06|059|ORANGECOUNTY|CA|31080|1249125|1599375|1933200|2402625
06|061|PLACERCOUNTY|CA|40900|832750|1066250|1288800|1601750
06|063|PLUMASCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|065|RIVERSIDECOUNTY|CA|40140|832750|1066250|1288800|1601750
06|067|SACRAMENTOCOUNTY|CA|40900|832750|1066250|1288800|1601750
06|069|SANBENITOCOUNTY|CA|41940|1249125|1599375|1933200|2402625
06|071|SANBERNARDINOCOUNTY|CA|40140|832750|1066250|1288800|1601750
06|073|SANDIEGOCOUNTY|CA|41740|1104000|1413350|1708400|2123100
06|075|SANFRANCISCOCOUNTY|CA|41860|1249125|1599375|1933200|2402625
06|077|SANJOAQUINCOUNTY|CA|44700|832750|1066250|1288800|1601750
06|079|SANLUISOBISPOCOUNTY|CA|42020|1000500|1280850|1548250|1924100
06|081|SANMATEOCOUNTY|CA|41860|1249125|1599375|1933200|2402625
06|083|SANTABARBARACOUNTY|CA|42200|941850|1205750|1457450|1811300
06|085|SANTACLARACOUNTY|CA|41940|1249125|1599375|1933200|2402625
06|087|SANTACRUZCOUNTY|CA|42100|1249125|1599375|1933200|2402625
06|089|SHASTACOUNTY|CA|39820|832750|1066250|1288800|1601750
06|091|SIERRACOUNTY|CA|99999|832750|1066250|1288800|1601750
06|093|SISKIYOUCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|095|SOLANOCOUNTY|CA|46700|832750|1066250|1288800|1601750
06|097|SONOMACOUNTY|CA|42220|897000|1148350|1388050|1725050
06|099|STANISLAUSCOUNTY|CA|33700|832750|1066250|1288800|1601750
06|101|SUTTERCOUNTY|CA|49700|832750|1066250|1288800|1601750
06|103|TEHAMACOUNTY|CA|39780|832750|1066250|1288800|1601750
06|105|TRINITYCOUNTY|CA|99999|832750|1066250|1288800|1601750
06|107|TULARECOUNTY|CA|47300|832750|1066250|1288800|1601750
06|109|TUOLUMNECOUNTY|CA|43760|832750|1066250|1288800|1601750
06|111|VENTURACOUNTY|CA|37100|1035000|1325000|1601600|1990450
06|113|YOLOCOUNTY|CA|40900|832750|1066250|1288800|1601750
06|115|YUBACOUNTY|CA|49700|832750|1066250|1288800|1601750
08|001|ADAMSCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|003|ALAMOSACOUNTY|CO|10480|832750|1066250|1288800|1601750
08|005|ARAPAHOECOUNTY|CO|19740|862500|1104150|1334700|1658700
08|007|ARCHULETACOUNTY|CO|99999|832750|1066250|1288800|1601750
08|009|BACACOUNTY|CO|99999|832750|1066250|1288800|1601750
08|011|BENTCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|013|BOULDERCOUNTY|CO|14500|879750|1126250|1361350|1691850
08|014|BROOMFIELDCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|015|CHAFFEECOUNTY|CO|99999|832750|1066250|1288800|1601750
08|017|CHEYENNECOUNTY|CO|99999|832750|1066250|1288800|1601750
08|019|CLEARCREEKCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|021|CONEJOSCOUNTY|CO|10480|832750|1066250|1288800|1601750
08|023|COSTILLACOUNTY|CO|10480|832750|1066250|1288800|1601750
08|025|CROWLEYCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|027|CUSTERCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|029|DELTACOUNTY|CO|99999|832750|1066250|1288800|1601750
08|031|DENVERCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|033|DOLORESCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|035|DOUGLASCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|037|EAGLECOUNTY|CO|20780|1249125|1599375|1933200|2402625
08|039|ELBERTCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|041|ELPASOCOUNTY|CO|17820|832750|1066250|1288800|1601750
08|043|FREMONTCOUNTY|CO|15860|832750|1066250|1288800|1601750
08|045|GARFIELDCOUNTY|CO|40090|1209750|1548975|1872225|2326875
08|047|GILPINCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|049|GRANDCOUNTY|CO|99999|883200|1130650|1366700|1698500
08|051|GUNNISONCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|053|HINSDALECOUNTY|CO|99999|832750|1066250|1288800|1601750
08|055|HUERFANOCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|057|JACKSONCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|059|JEFFERSONCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|061|KIOWACOUNTY|CO|99999|832750|1066250|1288800|1601750
08|063|KITCARSONCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|065|LAKECOUNTY|CO|14720|1092500|1398600|1690600|2101000
08|067|LAPLATACOUNTY|CO|20420|832750|1066250|1288800|1601750
08|069|LARIMERCOUNTY|CO|22660|832750|1066250|1288800|1601750
08|071|LASANIMASCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|073|LINCOLNCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|075|LOGANCOUNTY|CO|44540|832750|1066250|1288800|1601750
08|077|MESACOUNTY|CO|24300|832750|1066250|1288800|1601750
08|079|MINERALCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|081|MOFFATCOUNTY|CO|44460|1089050|1394200|1685250|2094350
08|083|MONTEZUMACOUNTY|CO|99999|832750|1066250|1288800|1601750
08|085|MONTROSECOUNTY|CO|33940|832750|1066250|1288800|1601750
08|087|MORGANCOUNTY|CO|22820|832750|1066250|1288800|1601750
08|089|OTEROCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|091|OURAYCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|093|PARKCOUNTY|CO|19740|862500|1104150|1334700|1658700
08|095|PHILLIPSCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|097|PITKINCOUNTY|CO|40090|1209750|1548975|1872225|2326875
08|099|PROWERSCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|101|PUEBLOCOUNTY|CO|39380|832750|1066250|1288800|1601750
08|103|RIOBLANCOCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|105|RIOGRANDECOUNTY|CO|99999|832750|1066250|1288800|1601750
08|107|ROUTTCOUNTY|CO|44460|1089050|1394200|1685250|2094350
08|109|SAGUACHECOUNTY|CO|99999|832750|1066250|1288800|1601750
08|111|SANJUANCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|113|SANMIGUELCOUNTY|CO|99999|994750|1273450|1539350|1913000
08|115|SEDGWICKCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|117|SUMMITCOUNTY|CO|14720|1092500|1398600|1690600|2101000
08|119|TELLERCOUNTY|CO|17820|832750|1066250|1288800|1601750
08|121|WASHINGTONCOUNTY|CO|99999|832750|1066250|1288800|1601750
08|123|WELDCOUNTY|CO|24540|832750|1066250|1288800|1601750
08|125|YUMACOUNTY|CO|99999|832750|1066250|1288800|1601750
09|110|CapitolPlanningRegion|CT|25540|832750|1066250|1288800|1601750
09|120|GreaterBridgeportPlanningRegion|CT|14860|977500|1251400|1512650|1879850
09|130|LowerConnecticutRiverValleyPlanningRegion|CT|25540|832750|1066250|1288800|1601750
09|140|NaugatuckValleyPlanningRegion|CT|47930|851000|1089450|1316900|1636550
09|150|NortheasternConnecticutPlanningRegion|CT|39480|832750|1066250|1288800|1601750
09|160|NorthwestHillsPlanningRegion|CT|45860|832750|1066250|1288800|1601750
09|170|SouthCentralConnecticutPlanningRegion|CT|35300|832750|1066250|1288800|1601750
09|180|SoutheasternConnecticutPlanningRegion|CT|35980|832750|1066250|1288800|1601750
09|190|WesternConnecticutPlanningRegion|CT|14860|977500|1251400|1512650|1879850
10|001|KENTCOUNTY|DE|20100|832750|1066250|1288800|1601750
10|003|NEWCASTLECOUNTY|DE|37980|832750|1066250|1288800|1601750
10|005|SUSSEXCOUNTY|DE|42580|832750|1066250|1288800|1601750
11|001|DISTRICTOFCOLUMBIA|DC|47900|1249125|1599375|1933200|2402625
12|001|ALACHUACOUNTY|FL|23540|832750|1066250|1288800|1601750
12|003|BAKERCOUNTY|FL|27260|832750|1066250|1288800|1601750
12|005|BAYCOUNTY|FL|37460|832750|1066250|1288800|1601750
12|007|BRADFORDCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|009|BREVARDCOUNTY|FL|37340|832750|1066250|1288800|1601750
12|011|BROWARDCOUNTY|FL|33100|832750|1066250|1288800|1601750
12|013|CALHOUNCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|015|CHARLOTTECOUNTY|FL|39460|832750|1066250|1288800|1601750
12|017|CITRUSCOUNTY|FL|26140|832750|1066250|1288800|1601750
12|019|CLAYCOUNTY|FL|27260|832750|1066250|1288800|1601750
12|021|COLLIERCOUNTY|FL|34940|832750|1066250|1288800|1601750
12|023|COLUMBIACOUNTY|FL|29380|832750|1066250|1288800|1601750
12|027|DESOTOCOUNTY|FL|11580|832750|1066250|1288800|1601750
12|029|DIXIECOUNTY|FL|99999|832750|1066250|1288800|1601750
12|031|DUVALCOUNTY|FL|27260|832750|1066250|1288800|1601750
12|033|ESCAMBIACOUNTY|FL|37860|832750|1066250|1288800|1601750
12|035|FLAGLERCOUNTY|FL|19660|832750|1066250|1288800|1601750
12|037|FRANKLINCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|039|GADSDENCOUNTY|FL|45220|832750|1066250|1288800|1601750
12|041|GILCHRISTCOUNTY|FL|23540|832750|1066250|1288800|1601750
12|043|GLADESCOUNTY|FL|17500|832750|1066250|1288800|1601750
12|045|GULFCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|047|HAMILTONCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|049|HARDEECOUNTY|FL|99999|832750|1066250|1288800|1601750
12|051|HENDRYCOUNTY|FL|17500|832750|1066250|1288800|1601750
12|053|HERNANDOCOUNTY|FL|45300|832750|1066250|1288800|1601750
12|055|HIGHLANDSCOUNTY|FL|42700|832750|1066250|1288800|1601750
12|057|HILLSBOROUGHCOUNTY|FL|45300|832750|1066250|1288800|1601750
12|059|HOLMESCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|061|INDIANRIVERCOUNTY|FL|42680|832750|1066250|1288800|1601750
12|063|JACKSONCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|065|JEFFERSONCOUNTY|FL|45220|832750|1066250|1288800|1601750
12|067|LAFAYETTECOUNTY|FL|99999|832750|1066250|1288800|1601750
12|069|LAKECOUNTY|FL|36740|832750|1066250|1288800|1601750
12|071|LEECOUNTY|FL|15980|832750|1066250|1288800|1601750
12|073|LEONCOUNTY|FL|45220|832750|1066250|1288800|1601750
12|075|LEVYCOUNTY|FL|23540|832750|1066250|1288800|1601750
12|077|LIBERTYCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|079|MADISONCOUNTY|FL|99999|832750|1066250|1288800|1601750
12|081|MANATEECOUNTY|FL|35840|832750|1066250|1288800|1601750
12|083|MARIONCOUNTY|FL|36100|832750|1066250|1288800|1601750
12|085|MARTINCOUNTY|FL|38940|832750|1066250|1288800|1601750
12|086|MIAMI-DADECOUNTY|FL|33100|832750|1066250|1288800|1601750
