FIPSStateCode|FIPSCountyCode|CountyName|State|CBSANumber|One-UnitLimit|Two-UnitLimit|Three-UnitLimit|Four-UnitLimit
01|063|GREENECOUNTY|AL|46220|806500|1032650|1248150|1551250
01|065|HALECOUNTY|AL|46220|806500|1032650|1248150|1551250
01|067|HENRYCOUNTY|AL|20020|806500|1032650|1248150|1551250
01|069|HOUSTONCOUNTY|AL|20020|806500|1032650|1248150|1551250
01|071|JACKSONCOUNTY|AL|42460|806500|1032650|1248150|1551250
01|073|JEFFERSONCOUNTY|AL|13820|806500|1032650|1248150|1551250
01|075|LAMARCOUNTY|AL||806500|1032650|1248150|1551250
01|077|LAUDERDALECOUNTY|AL|22520|806500|1032650|1248150|1551250
01|079|LAWRENCECOUNTY|AL|19460|806500|1032650|1248150|1551250
01|081|LEECOUNTY|AL|12220|806500|1032650|1248150|1551250
01|083|LIMESTONECOUNTY|AL|26620|806500|1032650|1248150|1551250
01|085|LOWNDESCOUNTY|AL|33860|806500|1032650|1248150|1551250
01|087|MACONCOUNTY|AL||806500|1032650|1248150|1551250
01|089|MADISONCOUNTY|AL|26620|806500|1032650|1248150|1551250
01|091|MARENGOCOUNTY|AL||806500|1032650|1248150|1551250
01|093|MARIONCOUNTY|AL||806500|1032650|1248150|1551250
01|095|MARSHALLCOUNTY|AL|10700|806500|1032650|1248150|1551250
01|097|MOBILECOUNTY|AL|33660|806500|1032650|1248150|1551250
01|099|MONROECOUNTY|AL||806500|1032650|1248150|1551250
01|101|MONTGOMERYCOUNTY|AL|33860|806500|1032650|1248150|1551250
01|103|MORGANCOUNTY|AL|19460|806500|1032650|1248150|1551250
01|105|PERRYCOUNTY|AL||806500|1032650|1248150|1551250
01|107|PICKENSCOUNTY|AL|46220|806500|1032650|1248150|1551250
01|109|PIKECOUNTY|AL|45980|806500|1032650|1248150|1551250
01|111|RANDOLPHCOUNTY|AL||806500|1032650|1248150|1551250
01|113|RUSSELLCOUNTY|AL|17980|806500|1032650|1248150|1551250
01|115|ST.CLAIRCOUNTY|AL|13820|806500|1032650|1248150|1551250
01|117|SHELBYCOUNTY|AL|13820|806500|1032650|1248150|1551250
01|119|SUMTERCOUNTY|AL||806500|1032650|1248150|1551250
01|121|TALLADEGACOUNTY|AL|45180|806500|1032650|1248150|1551250
01|123|TALLAPOOSACOUNTY|AL|10760|806500|1032650|1248150|1551250
01|125|TUSCALOOSACOUNTY|AL|46220|806500|1032650|1248150|1551250
01|127|WALKERCOUNTY|AL|27530|806500|1032650|1248150|1551250
01|129|WASHINGTONCOUNTY|AL|33660|806500|1032650|1248150|1551250
01|131|WILCOXCOUNTY|AL||806500|1032650|1248150|1551250
01|133|WINSTONCOUNTY|AL||806500|1032650|1248150|1551250
02|013|ALEUTIANSEASTBOROUGH|AK||1209750|1548975|1872225|2326875
02|016|ALEUTIANSWESTCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|020|ANCHORAGEMUNICIPALITY|AK|11260|1209750|1548975|1872225|2326875
02|050|BETHELCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|060|BRISTOLBAYBOROUGH|AK||1209750|1548975|1872225|2326875
02|063|CHUGACHCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|066|COPPERRIVERCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|068|DENALIBOROUGH|AK||1209750|1548975|1872225|2326875
02|070|DILLINGHAMCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|090|FAIRBANKSNORTHSTARBOROUGH|AK|21820|1209750|1548975|1872225|2326875
02|100|HAINESBOROUGH|AK||1209750|1548975|1872225|2326875
02|105|HOONAH-ANGOONCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|110|JUNEAUCITYANDBOROUGH|AK|27940|1209750|1548975|1872225|2326875
02|122|KENAIPENINSULABOROUGH|AK||1209750|1548975|1872225|2326875
02|130|KETCHIKANGATEWAYBOROUGH|AK|28540|1209750|1548975|1872225|2326875
02|150|KODIAKISLANDBOROUGH|AK||1209750|1548975|1872225|2326875
02|158|KUSILVAKCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|164|LAKEANDPENINSULABOROUGH|AK||1209750|1548975|1872225|2326875
02|170|MATANUSKA-SUSITNABOROUGH|AK|11260|1209750|1548975|1872225|2326875
02|180|NOMECENSUSAREA|AK||1209750|1548975|1872225|2326875
02|185|NORTHSLOPEBOROUGH|AK||1209750|1548975|1872225|2326875
02|188|NORTHWESTARCTICBOROUGH|AK||1209750|1548975|1872225|2326875
02|195|PETERSBURGCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|198|PRINCEOFWALES-HYDERCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|220|SITKACITYANDBOROUGH|AK||1209750|1548975|1872225|2326875
02|230|SKAGWAYMUNICIPALITY|AK||1209750|1548975|1872225|2326875
02|240|SOUTHEASTFAIRBANKSCENSUSAREA|AK||1209750|1548975|1872225|2326875
02|275|WRANGELLCITYANDBOROUGH|AK||1209750|1548975|1872225|2326875
02|282|YAKUTATCITYANDBOROUGH|AK||1209750|1548975|1872225|2326875
02|290|YUKON-KOYUKUKCENSUSAREA|AK||1209750|1548975|1872225|2326875
04|001|APACHECOUNTY|AZ||806500|1032650|1248150|1551250
04|003|COCHISECOUNTY|AZ|43420|806500|1032650|1248150|1551250
04|005|COCONINOCOUNTY|AZ|22380|806500|1032650|1248150|1551250
04|007|GILACOUNTY|AZ|37740|806500|1032650|1248150|1551250
04|009|GRAHAMCOUNTY|AZ|40940|806500|1032650|1248150|1551250
04|011|GREENLEECOUNTY|AZ||806500|1032650|1248150|1551250
04|012|LAPAZCOUNTY|AZ||806500|1032650|1248150|1551250
04|013|MARICOPACOUNTY|AZ|38060|806500|1032650|1248150|1551250
04|015|MOHAVECOUNTY|AZ|29420|806500|1032650|1248150|1551250
04|017|NAVAJOCOUNTY|AZ|43320|806500|1032650|1248150|1551250
04|019|PIMACOUNTY|AZ|46060|806500|1032650|1248150|1551250
04|021|PINALCOUNTY|AZ|38060|806500|1032650|1248150|1551250
04|023|SANTACRUZCOUNTY|AZ|35700|806500|1032650|1248150|1551250
04|025|YAVAPAICOUNTY|AZ|39150|806500|1032650|1248150|1551250
04|027|YUMACOUNTY|AZ|49740|806500|1032650|1248150|1551250
05|001|ARKANSASCOUNTY|AR||806500|1032650|1248150|1551250
05|003|ASHLEYCOUNTY|AR||806500|1032650|1248150|1551250
05|005|BAXTERCOUNTY|AR|34260|806500|1032650|1248150|1551250
05|007|BENTONCOUNTY|AR|22220|806500|1032650|1248150|1551250
05|009|BOONECOUNTY|AR|25460|806500|1032650|1248150|1551250
05|011|BRADLEYCOUNTY|AR||806500|1032650|1248150|1551250
05|013|CALHOUNCOUNTY|AR|15780|806500|1032650|1248150|1551250
05|015|CARROLLCOUNTY|AR||806500|1032650|1248150|1551250
05|017|CHICOTCOUNTY|AR||806500|1032650|1248150|1551250
05|019|CLARKCOUNTY|AR|11660|806500|1032650|1248150|1551250
05|021|CLAYCOUNTY|AR||806500|1032650|1248150|1551250
05|023|CLEBURNECOUNTY|AR||806500|1032650|1248150|1551250
05|025|CLEVELANDCOUNTY|AR|38220|806500|1032650|1248150|1551250
05|027|COLUMBIACOUNTY|AR|31620|806500|1032650|1248150|1551250
05|029|CONWAYCOUNTY|AR||806500|1032650|1248150|1551250
05|031|CRAIGHEADCOUNTY|AR|27860|806500|1032650|1248150|1551250
05|033|CRAWFORDCOUNTY|AR|22900|806500|1032650|1248150|1551250
05|035|CRITTENDENCOUNTY|AR|32820|806500|1032650|1248150|1551250
05|037|CROSSCOUNTY|AR||806500|1032650|1248150|1551250
05|039|DALLASCOUNTY|AR||806500|1032650|1248150|1551250
05|041|DESHACOUNTY|AR||806500|1032650|1248150|1551250
05|043|DREWCOUNTY|AR||806500|1032650|1248150|1551250
05|045|FAULKNERCOUNTY|AR|30780|806500|1032650|1248150|1551250
05|047|FRANKLINCOUNTY|AR|22900|806500|1032650|1248150|1551250
05|049|FULTONCOUNTY|AR||806500|1032650|1248150|1551250
05|051|GARLANDCOUNTY|AR|26300|806500|1032650|1248150|1551250
05|053|GRANTCOUNTY|AR|30780|806500|1032650|1248150|1551250
05|055|GREENECOUNTY|AR|37500|806500|1032650|1248150|1551250
05|057|HEMPSTEADCOUNTY|AR|26260|806500|1032650|1248150|1551250
05|059|HOTSPRINGCOUNTY|AR|31680|806500|1032650|1248150|1551250
05|061|HOWARDCOUNTY|AR||806500|1032650|1248150|1551250
05|063|INDEPENDENCECOUNTY|AR|12900|806500|1032650|1248150|1551250
05|065|IZARDCOUNTY|AR||806500|1032650|1248150|1551250
05|067|JACKSONCOUNTY|AR||806500|1032650|1248150|1551250
05|069|JEFFERSONCOUNTY|AR|38220|806500|1032650|1248150|1551250
05|071|JOHNSONCOUNTY|AR||806500|1032650|1248150|1551250
05|073|LAFAYETTECOUNTY|AR||806500|1032650|1248150|1551250
05|075|LAWRENCECOUNTY|AR||806500|1032650|1248150|1551250
05|077|LEECOUNTY|AR||806500|1032650|1248150|1551250
05|079|LINCOLNCOUNTY|AR|38220|806500|1032650|1248150|1551250
05|081|LITTLERIVERCOUNTY|AR|45500|806500|1032650|1248150|1551250
05|083|LOGANCOUNTY|AR||806500|1032650|1248150|1551250
05|085|LONOKECOUNTY|AR|30780|806500|1032650|1248150|1551250
05|087|MADISONCOUNTY|AR|22220|806500|1032650|1248150|1551250
05|089|MARIONCOUNTY|AR||806500|1032650|1248150|1551250
05|091|MILLERCOUNTY|AR|45500|806500|1032650|1248150|1551250
05|093|MISSISSIPPICOUNTY|AR|14180|806500|1032650|1248150|1551250
05|095|MONROECOUNTY|AR||806500|1032650|1248150|1551250
05|097|MONTGOMERYCOUNTY|AR||806500|1032650|1248150|1551250
05|099|NEVADACOUNTY|AR|26260|806500|1032650|1248150|1551250
05|101|NEWTONCOUNTY|AR|25460|806500|1032650|1248150|1551250
05|103|OUACHITACOUNTY|AR|15780|806500|1032650|1248150|1551250
05|105|PERRYCOUNTY|AR|30780|806500|1032650|1248150|1551250
05|107|PHILLIPSCOUNTY|AR|25760|806500|1032650|1248150|1551250
05|109|PIKECOUNTY|AR||806500|1032650|1248150|1551250
05|111|POINSETTCOUNTY|AR|27860|806500|1032650|1248150|1551250
05|113|POLKCOUNTY|AR||806500|1032650|1248150|1551250
05|115|POPECOUNTY|AR|40780|806500|1032650|1248150|1551250
05|117|PRAIRIECOUNTY|AR||806500|1032650|1248150|1551250
05|119|PULASKICOUNTY|AR|30780|806500|1032650|1248150|1551250
05|121|RANDOLPHCOUNTY|AR||806500|1032650|1248150|1551250
05|123|ST.FRANCISCOUNTY|AR|22620|806500|1032650|1248150|1551250
05|125|SALINECOUNTY|AR|30780|806500|1032650|1248150|1551250
05|127|SCOTTCOUNTY|AR||806500|1032650|1248150|1551250
05|129|SEARCYCOUNTY|AR||806500|1032650|1248150|1551250
05|131|SEBASTIANCOUNTY|AR|22900|806500|1032650|1248150|1551250
05|133|SEVIERCOUNTY|AR||806500|1032650|1248150|1551250
05|135|SHARPCOUNTY|AR|12900|806500|1032650|1248150|1551250
05|137|STONECOUNTY|AR||806500|1032650|1248150|1551250
05|139|UNIONCOUNTY|AR|20980|806500|1032650|1248150|1551250
05|141|VANBURENCOUNTY|AR||806500|1032650|1248150|1551250
05|143|WASHINGTONCOUNTY|AR|22220|806500|1032650|1248150|1551250
05|145|WHITECOUNTY|AR|42620|806500|1032650|1248150|1551250
05|147|WOODRUFFCOUNTY|AR||806500|1032650|1248150|1551250
05|149|YELLCOUNTY|AR|40780|806500|1032650|1248150|1551250
06|001|ALAMEDACOUNTY|CA|41860|1209750|1548975|1872225|2326875
06|003|ALPINECOUNTY|CA||806500|1032650|1248150|1551250
06|005|AMADORCOUNTY|CA||806500|1032650|1248150|1551250
06|007|BUTTECOUNTY|CA|17020|806500|1032650|1248150|1551250
06|009|CALAVERASCOUNTY|CA||806500|1032650|1248150|1551250
06|011|COLUSACOUNTY|CA||806500|1032650|1248150|1551250
06|013|CONTRACOSTACOUNTY|CA|41860|1209750|1548975|1872225|2326875
06|015|DELNORTECOUNTY|CA|18860|806500|1032650|1248150|1551250
06|017|ELDORADOCOUNTY|CA|40900|806500|1032650|1248150|1551250
06|019|FRESNOCOUNTY|CA|23420|806500|1032650|1248150|1551250
06|021|GLENNCOUNTY|CA||806500|1032650|1248150|1551250
06|023|HUMBOLDTCOUNTY|CA|21700|806500|1032650|1248150|1551250
06|025|IMPERIALCOUNTY|CA|20940|806500|1032650|1248150|1551250
06|027|INYOCOUNTY|CA||806500|1032650|1248150|1551250
06|029|KERNCOUNTY|CA|12540|806500|1032650|1248150|1551250
06|031|KINGSCOUNTY|CA|25260|806500|1032650|1248150|1551250
06|033|LAKECOUNTY|CA|17340|806500|1032650|1248150|1551250
06|035|LASSENCOUNTY|CA|45000|806500|1032650|1248150|1551250
06|037|LOSANGELESCOUNTY|CA|31080|1209750|1548975|1872225|2326875
06|039|MADERACOUNTY|CA|31460|806500|1032650|1248150|1551250
06|041|MARINCOUNTY|CA|41860|1209750|1548975|1872225|2326875
06|043|MARIPOSACOUNTY|CA||806500|1032650|1248150|1551250
06|045|MENDOCINOCOUNTY|CA|46380|806500|1032650|1248150|1551250
06|047|MERCEDCOUNTY|CA|32900|806500|1032650|1248150|1551250
06|049|MODOCCOUNTY|CA||806500|1032650|1248150|1551250
06|051|MONOCOUNTY|CA||806500|1032650|1248150|1551250
06|053|MONTEREYCOUNTY|CA|41500|970600|1242550|1501950|1866600
06|055|NAPACOUNTY|CA|34900|1017750|1302900|1574900|1957250
06|057|NEVADACOUNTY|CA|46020|806500|1032650|1248150|1551250
06|059|ORANGECOUNTY|CA|31080|1209750|1548975|1872225|2326875
06|061|PLACERCOUNTY|CA|40900|806500|1032650|1248150|1551250
06|063|PLUMASCOUNTY|CA||806500|1032650|1248150|1551250
06|065|RIVERSIDECOUNTY|CA|40140|806500|1032650|1248150|1551250
06|067|SACRAMENTOCOUNTY|CA|40900|806500|1032650|1248150|1551250
06|069|SANBENITOCOUNTY|CA|41940|1209750|1548975|1872225|2326875
06|071|SANBERNARDINOCOUNTY|CA|40140|806500|1032650|1248150|1551250
06|073|SANDIEGOCOUNTY|CA|41740|1077550|1379450|1667450|2072250
06|075|SANFRANCISCOCOUNTY|CA|41860|1209750|1548975|1872225|2326875
06|077|SANJOAQUINCOUNTY|CA|44700|806500|1032650|1248150|1551250
06|079|SANLUISOBISPOCOUNTY|CA|42020|967150|1238150|1496600|1859950
06|081|SANMATEOCOUNTY|CA|41860|1209750|1548975|1872225|2326875
06|083|SANTABARBARACOUNTY|CA|42200|913100|1168950|1413000|1756000
06|085|SANTACLARACOUNTY|CA|41940|1209750|1548975|1872225|2326875
06|087|SANTACRUZCOUNTY|CA|42100|1178750|1509050|1824050|2266900
06|089|SHASTACOUNTY|CA|39820|806500|1032650|1248150|1551250
06|091|SIERRACOUNTY|CA||806500|1032650|1248150|1551250
06|093|SISKIYOUCOUNTY|CA||806500|1032650|1248150|1551250
06|095|SOLANOCOUNTY|CA|46700|806500|1032650|1248150|1551250
06|097|SONOMACOUNTY|CA|42220|897000|1148350|1388050|1725050
06|099|STANISLAUSCOUNTY|CA|33700|806500|1032650|1248150|1551250
06|101|SUTTERCOUNTY|CA|49700|806500|1032650|1248150|1551250
06|103|TEHAMACOUNTY|CA|39780|806500|1032650|1248150|1551250
06|105|TRINITYCOUNTY|CA||806500|1032650|1248150|1551250
06|107|TULARECOUNTY|CA|47300|806500|1032650|1248150|1551250
06|109|TUOLUMNECOUNTY|CA|43760|806500|1032650|1248150|1551250
06|111|VENTURACOUNTY|CA|37100|1017750|1302900|1574900|1957250
06|113|YOLOCOUNTY|CA|40900|806500|1032650|1248150|1551250
06|115|YUBACOUNTY|CA|49700|806500|1032650|1248150|1551250
08|001|ADAMSCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|003|ALAMOSACOUNTY|CO||806500|1032650|1248150|1551250
08|005|ARAPAHOECOUNTY|CO|19740|833750|1067350|1290200|1603400
08|007|ARCHULETACOUNTY|CO||806500|1032650|1248150|1551250
08|009|BACACOUNTY|CO||806500|1032650|1248150|1551250
08|011|BENTCOUNTY|CO||806500|1032650|1248150|1551250
08|013|BOULDERCOUNTY|CO|14500|862500|1104150|1334700|1658700
08|014|BROOMFIELDCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|015|CHAFFEECOUNTY|CO||806500|1032650|1248150|1551250
08|017|CHEYENNECOUNTY|CO||806500|1032650|1248150|1551250
08|019|CLEARCREEKCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|021|CONEJOSCOUNTY|CO||806500|1032650|1248150|1551250
08|023|COSTILLACOUNTY|CO||806500|1032650|1248150|1551250
08|025|CROWLEYCOUNTY|CO||806500|1032650|1248150|1551250
08|027|CUSTERCOUNTY|CO||806500|1032650|1248150|1551250
08|029|DELTACOUNTY|CO||806500|1032650|1248150|1551250
08|031|DENVERCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|033|DOLORESCOUNTY|CO||806500|1032650|1248150|1551250
08|035|DOUGLASCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|037|EAGLECOUNTY|CO|20780|1209750|1548975|1872225|2326875
08|039|ELBERTCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|041|ELPASOCOUNTY|CO|17820|806500|1032650|1248150|1551250
08|043|FREMONTCOUNTY|CO|15860|806500|1032650|1248150|1551250
08|045|GARFIELDCOUNTY|CO|24060|1209750|1548975|1872225|2326875
08|047|GILPINCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|049|GRANDCOUNTY|CO||874000|1118900|1352450|1680800
08|051|GUNNISONCOUNTY|CO||806500|1032650|1248150|1551250
08|053|HINSDALECOUNTY|CO||806500|1032650|1248150|1551250
08|055|HUERFANOCOUNTY|CO||806500|1032650|1248150|1551250
08|057|JACKSONCOUNTY|CO||806500|1032650|1248150|1551250
08|059|JEFFERSONCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|061|KIOWACOUNTY|CO||806500|1032650|1248150|1551250
08|063|KITCARSONCOUNTY|CO||806500|1032650|1248150|1551250
08|065|LAKECOUNTY|CO||806500|1032650|1248150|1551250
08|067|LAPLATACOUNTY|CO|20420|806500|1032650|1248150|1551250
08|069|LARIMERCOUNTY|CO|22660|806500|1032650|1248150|1551250
08|071|LASANIMASCOUNTY|CO||806500|1032650|1248150|1551250
08|073|LINCOLNCOUNTY|CO||806500|1032650|1248150|1551250
08|075|LOGANCOUNTY|CO|44540|806500|1032650|1248150|1551250
08|077|MESACOUNTY|CO|24300|806500|1032650|1248150|1551250
08|079|MINERALCOUNTY|CO||806500|1032650|1248150|1551250
08|081|MOFFATCOUNTY|CO|18780|806500|1032650|1248150|1551250
08|083|MONTEZUMACOUNTY|CO||806500|1032650|1248150|1551250
08|085|MONTROSECOUNTY|CO|33940|806500|1032650|1248150|1551250
08|087|MORGANCOUNTY|CO|22820|806500|1032650|1248150|1551250
08|089|OTEROCOUNTY|CO||806500|1032650|1248150|1551250
08|091|OURAYCOUNTY|CO|33940|806500|1032650|1248150|1551250
08|093|PARKCOUNTY|CO|19740|833750|1067350|1290200|1603400
08|095|PHILLIPSCOUNTY|CO||806500|1032650|1248150|1551250
08|097|PITKINCOUNTY|CO|24060|1209750|1548975|1872225|2326875
08|099|PROWERSCOUNTY|CO||806500|1032650|1248150|1551250
08|101|PUEBLOCOUNTY|CO|39380|806500|1032650|1248150|1551250
08|103|RIOBLANCOCOUNTY|CO||806500|1032650|1248150|1551250
08|105|RIOGRANDECOUNTY|CO||806500|1032650|1248150|1551250
08|107|ROUTTCOUNTY|CO|44460|1012000|1295550|1566050|1946200
08|109|SAGUACHECOUNTY|CO||806500|1032650|1248150|1551250
08|111|SANJUANCOUNTY|CO||806500|1032650|1248150|1551250
08|113|SANMIGUELCOUNTY|CO||994750|1273450|1539350|1913000
08|115|SEDGWICKCOUNTY|CO||806500|1032650|1248150|1551250
08|117|SUMMITCOUNTY|CO|14720|1067200|1366200|1651450|2052350
08|119|TELLERCOUNTY|CO|17820|806500|1032650|1248150|1551250
08|121|WASHINGTONCOUNTY|CO||806500|1032650|1248150|1551250
08|123|WELDCOUNTY|CO|24540|806500|1032650|1248150|1551250
08|125|YUMACOUNTY|CO||806500|1032650|1248150|1551250
10|001|KENTCOUNTY|DE|20100|806500|1032650|1248150|1551250
10|003|NEWCASTLECOUNTY|DE|37980|806500|1032650|1248150|1551250
10|005|SUSSEXCOUNTY|DE|41540|806500|1032650|1248150|1551250
11|001|DISTRICTOFCOLUMBIA|DC|47900|1209750|1548975|1872225|2326875
12|001|ALACHUACOUNTY|FL|23540|806500|1032650|1248150|1551250
12|003|BAKERCOUNTY|FL|27260|806500|1032650|1248150|1551250
12|005|BAYCOUNTY|FL|37460|806500|1032650|1248150|1551250
12|007|BRADFORDCOUNTY|FL||806500|1032650|1248150|1551250
12|009|BREVARDCOUNTY|FL|37340|806500|1032650|1248150|1551250
12|011|BROWARDCOUNTY|FL|33100|806500|1032650|1248150|1551250
12|013|CALHOUNCOUNTY|FL||806500|1032650|1248150|1551250
12|015|CHARLOTTECOUNTY|FL|39460|806500|1032650|1248150|1551250
12|017|CITRUSCOUNTY|FL|26140|806500|1032650|1248150|1551250
12|019|CLAYCOUNTY|FL|27260|806500|1032650|1248150|1551250
12|021|COLLIERCOUNTY|FL|34940|806500|1032650|1248150|1551250
12|023|COLUMBIACOUNTY|FL|29380|806500|1032650|1248150|1551250
12|027|DESOTOCOUNTY|FL|11580|806500|1032650|1248150|1551250
12|029|DIXIECOUNTY|FL||806500|1032650|1248150|1551250
12|031|DUVALCOUNTY|FL|27260|806500|1032650|1248150|1551250
12|033|ESCAMBIACOUNTY|FL|37860|806500|1032650|1248150|1551250
12|035|FLAGLERCOUNTY|FL|19660|806500|1032650|1248150|1551250
12|037|FRANKLINCOUNTY|FL||806500|1032650|1248150|1551250
12|039|GADSDENCOUNTY|FL|45220|806500|1032650|1248150|1551250
12|041|GILCHRISTCOUNTY|FL|23540|806500|1032650|1248150|1551250
12|043|GLADESCOUNTY|FL||806500|1032650|1248150|1551250
12|045|GULFCOUNTY|FL||806500|1032650|1248150|1551250
12|047|HAMILTONCOUNTY|FL||806500|1032650|1248150|1551250
12|049|HARDEECOUNTY|FL|48100|806500|1032650|1248150|1551250
12|051|HENDRYCOUNTY|FL|17500|806500|1032650|1248150|1551250
12|053|HERNANDOCOUNTY|FL|45300|806500|1032650|1248150|1551250
12|055|HIGHLANDSCOUNTY|FL|42700|806500|1032650|1248150|1551250
12|057|HILLSBOROUGHCOUNTY|FL|45300|806500|1032650|1248150|1551250
12|059|HOLMESCOUNTY|FL||806500|1032650|1248150|1551250
12|061|INDIANRIVERCOUNTY|FL|42680|806500|1032650|1248150|1551250
12|063|JACKSONCOUNTY|FL||806500|1032650|1248150|1551250
12|065|JEFFERSONCOUNTY|FL|45220|806500|1032650|1248150|1551250
12|067|LAFAYETTECOUNTY|FL||806500|1032650|1248150|1551250
12|069|LAKECOUNTY|FL|36740|806500|1032650|1248150|1551250
12|071|LEECOUNTY|FL|15980|806500|1032650|1248150|1551250
12|073|LEONCOUNTY|FL|45220|806500|1032650|1248150|1551250
12|075|LEVYCOUNTY|FL|23540|806500|1032650|1248150|1551250
12|077|LIBERTYCOUNTY|FL||806500|1032650|1248150|1551250
12|079|MADISONCOUNTY|FL||806500|1032650|1248150|1551250
12|081|MANATEECOUNTY|FL|35840|806500|1032650|1248150|1551250
12|083|MARIONCOUNTY|FL|36100|806500|1032650|1248150|1551250
12|085|MARTINCOUNTY|FL|38940|806500|1032650|1248150|1551250
12|086|MIAMI-DADECOUNTY|FL|33100|806500|1032650|1248150|1551250
12|087|MONROECOUNTY|FL|28580|967150|1238150|1496600|1859950
12|089|NASSAUCOUNTY|FL|27260|806500|1032650|1248150|1551250
12|091|OKALOOSACOUNTY|FL|18880|806500|1032650|1248150|1551250
12|093|OKEECHOBEECOUNTY|FL|36380|806500|1032650|1248150|1551250
12|095|ORANGECOUNTY|FL|36740|806500|1032650|1248150|1551250
12|097|OSCEOLACOUNTY|FL|36740|806500|1032650|1248150|1551250
12|099|PALMBEACHCOUNTY|FL|33100|806500|1032650|1248150|1551250
12|101|PASCOCOUNTY|FL|45300|806500|1032650|1248150|1551250
12|103|PINELLASCOUNTY|FL|45300|806500|1032650|1248150|1551250
12|105|POLKCOUNTY|FL|29460|806500|1032650|1248150|1551250
12|107|PUTNAMCOUNTY|FL|37260|806500|1032650|1248150|1551250
12|109|ST.JOHNSCOUNTY|FL|27260|806500|1032650|1248150|1551250
12|111|ST.LUCIECOUNTY|FL|38940|806500|1032650|1248150|1551250
12|113|SANTAROSACOUNTY|FL|37860|806500|1032650|1248150|1551250
12|115|SARASOTACOUNTY|FL|35840|806500|1032650|1248150|1551250
12|117|SEMINOLECOUNTY|FL|36740|806500|1032650|1248150|1551250
12|119|SUMTERCOUNTY|FL|45540|806500|1032650|1248150|1551250
12|121|SUWANNEECOUNTY|FL||806500|1032650|1248150|1551250
12|123|TAYLORCOUNTY|FL||806500|1032650|1248150|1551250
12|125|UNIONCOUNTY|FL||806500|1032650|1248150|1551250
12|127|VOLUSIACOUNTY|FL|19660|806500|1032650|1248150|1551250
12|129|WAKULLACOUNTY|FL|45220|806500|1032650|1248150|1551250
